Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,DATEofReport,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
5501 SAN AMARO DR,,09005791,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-07-23,2009-07-22,1900,2009-07-23,1900,,,,,
1241 THEO DICKINSON DR,,09005793,1,TVE,THEFT OF BICYCLE,07U,2009-07-23,2009-07-23,0645,2009-07-23,0645,81,892858.31700000004,503002.52299999999,,
5030 SAN AMARO DR,209,09005842,1,FDD,FD SICK/INJURED PERSON,07U,2009-07-26,2009-07-26,2020,2009-07-26,2020,,,,,
1585 ALBENGA AV,,09005849,1,ZOA,TRESPASS WARNING,07U,2009-07-27,2009-07-27,0840,2009-07-27,0840,107,891478.31499999994,502478.739,,
1101 STANFORD DR,10-1,09005850,1,FDC,FD OTHER FIRE,07U,2009-07-27,2009-07-27,0920,2009-07-27,0920,,,,,
1241 THEO DICKINSON DR,,09005857,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-07-27,2009-07-27,1030,2009-07-27,1030,81,892858.31700000004,503002.52299999999,,
5501 SAN AMARO DR,,09005860,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,2009-07-27,2009-07-27,1500,2009-07-27,1500,,,,,
1300 MEMORIAL DR,,09005909,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-29,2009-07-29,1035,2009-07-29,1035,16,893634.74199999997,505003.36800000002,,
1241 THEO DICKINSON DR,,09005908,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-29,2009-07-29,1010,2009-07-29,1010,81,892858.31700000004,503002.52299999999,,
1306 MILLER DR,,09005915,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-29,2009-07-29,1310,2009-07-29,1310,,,,,
5501 SAN AMARO DR,,09005946,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-30,2009-07-30,1248,2009-07-30,1248,,,,,
1241 THEO DICKINSON DR,,09005956,1,TVE,THEFT OF BICYCLE,07U,2009-07-30,2009-07-30,1830,2009-07-30,1830,81,892858.31700000004,503002.52299999999,,
5185 PONCE DE LEON BLVD,,09005967,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-07-31,2009-07-31,0745,2009-07-31,0745,,,,,
1231 THEO DICKINSON DR,,09006015,1,TVE,THEFT OF BICYCLE,07U,2009-08-02,2009-07-30,1500,2009-08-02,1500,,,,,
1231 THEO DICKINSON DR,P409,09006014,1,TVE,THEFT OF BICYCLE,07U,2009-08-03,2009-07-30,1500,2009-08-02,1500,,,,,
1535 LEVANTE AV,,09006018,1,DIB,DISTURBANCE OTHER,07U,2009-08-03,2009-07-29,1540,2009-08-03,1540,94,891627.89,501154.33500000002,,
1300 STANFORD DR,,09006081,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-04,2009-08-04,1800,2009-08-04,1800,,,,,
1535 LEVANTE AV,,09006052,1,THK,THEFT OTHER,07U,2009-08-04,2009-07-27,0900,2009-08-03,0900,94,891627.89,501154.33500000002,,
5600 MERRICK  ST,,09006065,1,ZOA,TRESPASS WARNING,07U,2009-08-04,2009-08-04,1328,2009-08-04,1328,,,,,
1300 MEMORIAL DR,,09006097,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-05,2009-08-05,1030,2009-08-05,1030,16,893634.74199999997,505003.36800000002,,
1252 MEMORIAL DR,,09006123,1,FRL,FRAUD OTHER JURISDICTION,07U,2009-08-05,2009-08-05,1400,2009-08-05,1400,17,893876.15800000005,505263.125,,
1231 THEO DICKINSON DR,,09006147,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2009-08-06,2009-08-06,1315,2009-08-06,1315,,,,,
1231 THEO DICKINSON DR,,09006147,1,THM,THEFT FROM BURGLARY,07U,2009-08-06,2009-08-06,1315,2009-08-06,1315,,,,,
5501 SAN AMARO DR,,09006159,1,ZOA,TRESPASS WARNING,07U,2009-08-06,2009-08-06,1846,2009-08-06,1846,,,,,
5665 PONCE DE LEON BLVD,,09006161,1,DIA,DISTURBANCE DOMESTIC,07U,2009-08-06,2009-08-06,1915,2009-08-06,1915,,,,,
5665 PONCE DE LEON BLVD,,09006161,1,ZOA,TRESPASS WARNING,07U,2009-08-06,2009-08-06,1915,2009-08-06,1915,,,,,
1531 LIGURIA AV,,09006197,1,TVC,THEFT OF TRUCK / SUV,07U,2009-08-08,2009-07-15,1200,2009-07-31,1200,,,,,
1560 LIGURIA AV,UV6205,09006221,1,ZOD,INCIDENT REPORT,07U,2009-08-09,2009-08-08,1000,2009-08-08,1000,103,891566.97100000002,501944.41700000002,,
5600 PAVIA ST,,09006238,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-10,2009-08-10,1255,2009-08-10,1255,,,,,
1365 MEMORIAL DR,,09006243,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-10,2009-08-10,1525,2009-08-10,1525,,,,,
5665 PONCE DE LEON BLVD,,09006231,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-08-10,2009-07-22,1600,2009-07-31,1600,,,,,
1241 THEO DICKINSON DR,,09006241,1,ZOD,INCIDENT REPORT,07U,2009-08-10,2009-08-10,1425,2009-08-10,1425,81,892858.31700000004,503002.52299999999,,
5200 BRUNSON DR,,09006268,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-11,2009-08-11,1450,2009-08-11,1450,24,894706.67700000003,505424.42,,
1301 MEMORIAL DR,,09006267,1,SCE,SIMPLE HARASSMENT,07U,2009-08-11,2009-07-04,1000,2009-08-11,1000,7,893366.68200000003,505369.12400000001,,
5501 SAN AMARO DR,,09006289,1,THK,THEFT OTHER,07U,2009-08-12,2009-08-12,0835,2009-08-12,0835,,,,,
1306 STANFORD DR,236,09006300,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-08-12,2009-08-12,1100,2009-08-12,1100,31,893821.40300000005,504487.02600000001,,
1535 LEVANTE AV,,09006295,1,ZOA,TRESPASS WARNING,07U,2009-08-12,2009-08-11,1400,2009-08-12,1400,94,891627.89,501154.33500000002,,
1306 STANFORD DR,,09006305,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-08-12,2009-08-12,1015,2009-08-12,1015,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09006306,1,ZOA,TRESPASS WARNING,07U,2009-08-12,2009-08-12,1534,2009-08-12,1534,31,893821.40300000005,504487.02600000001,,
5200 PONCE DE LEON BLVD,,09006316,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2009-08-13,2009-08-13,0100,2009-08-13,0100,,,,,
5200 PONCE DE LEON BLVD,,09006316,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2009-08-13,2009-08-13,0100,2009-08-13,0100,,,,,
5200 PONCE DE LEON BLVD,,09006316,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-08-13,2009-08-13,0100,2009-08-13,0100,,,,,
5501 SAN AMARO DR,,09006364,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-14,2009-08-14,1513,2009-08-14,1513,,,,,
5100 SAN AMARO DR,,09006366,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-14,2009-08-14,1527,2009-08-14,1527,,,,,
1320 CAMPO SANO DR,,09006354,1,TVE,THEFT OF BICYCLE,07U,2009-08-14,2009-08-13,1300,2009-08-13,1300,2,893382.26100000006,505799.98,,
1245 DAUER DR,,09006398,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-08-16,2009-08-16,1620,2009-08-16,1620,65,893424.071,502854.73300000001,,
1300 STANFORD DR,,09006413,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-17,2009-08-17,1015,2009-08-17,1015,,,,,
1228 THEO DICKINSON DR,,09006471,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-08-18,2009-08-18,1645,2009-08-18,1645,63,893509.95700000005,503319.49900000001,,
1231 THEO DICKINSON DR,,09006518,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-19,2009-08-19,0138,2009-08-19,0138,,,,,
1231 THEO DICKINSON DR,,09006518,1,ZOM,INTOXICATED PERSON,07U,2009-08-19,2009-08-19,0138,2009-08-19,0138,,,,,
1306 STANFORD DR,,09006493,1,THJ,THEFT BY SHOPLIFTING,07U,2009-08-19,2009-08-19,0945,2009-08-19,0945,31,893821.40300000005,504487.02600000001,,
1211 THEO DICKINSON DR,436,09006497,1,BUA,BURGLARY RESIDENTIAL,07U,2009-08-19,2009-08-19,1200,2009-08-19,1200,,,,,
1211 THEO DICKINSON DR,436,09006497,1,THM,THEFT FROM BURGLARY,07U,2009-08-19,2009-08-19,1200,2009-08-19,1200,,,,,
1239 THEO DICKINSON DR,,09006502,1,TVE,THEFT OF BICYCLE,07U,2009-08-19,2009-08-19,1355,2009-08-19,1355,,,,,
1301 MEMORIAL DR,13,09006509,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2009-08-19,2009-08-05,1200,2009-08-19,1200,7,893366.68200000003,505369.12400000001,,
1301 MEMORIAL DR,13,09006509,1,THK,THEFT OTHER,07U,2009-08-19,2009-08-05,1200,2009-08-19,1200,7,893366.68200000003,505369.12400000001,,
1301 MEMORIAL DR,13,09006509,1,THM,THEFT FROM BURGLARY,07U,2009-08-19,2009-08-05,1200,2009-08-19,1200,7,893366.68200000003,505369.12400000001,,
1231 THEO DICKINSON DR,,09006482,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2009-08-19,2009-08-18,2301,2009-08-18,2301,,,,,
1231 THEO DICKINSON DR,,09006482,1,ZOA,TRESPASS WARNING,07U,2009-08-19,2009-08-18,2301,2009-08-18,2301,,,,,
5638 GEORGE E MERRICK ST,23G2,09006515,1,BUA,BURGLARY RESIDENTIAL,07U,2009-08-20,2009-08-19,1000,2009-08-19,1000,,,,,
5638 GEORGE E MERRICK ST,23G2,09006515,1,THM,THEFT FROM BURGLARY,07U,2009-08-20,2009-08-19,1000,2009-08-19,1000,,,,,
5638 GEORGE E MERRICK ST,23G2,09006515,2,THM,THEFT FROM BURGLARY,07U,2009-08-20,2009-08-19,1000,2009-08-19,1000,,,,,
1231 THEO DICKINSON DR,,09006522,1,ZOA,TRESPASS WARNING,07U,2009-08-20,2009-08-20,0753,2009-08-20,0753,,,,,
1239 THEO DICKINSON DR,WT1119,09006553,1,BUA,BURGLARY RESIDENTIAL,07U,2009-08-20,2009-08-20,1400,2009-08-20,1400,,,,,
1239 THEO DICKINSON DR,WT1119,09006553,1,THM,THEFT FROM BURGLARY,07U,2009-08-20,2009-08-20,1400,2009-08-20,1400,,,,,
1239 THEO DICKINSON DR,WT1119,09006553,2,THM,THEFT FROM BURGLARY,07U,2009-08-20,2009-08-20,1400,2009-08-20,1400,,,,,
1239 THEO DICKINSON DR,WT110,09006556,1,BUA,BURGLARY RESIDENTIAL,07U,2009-08-21,2009-08-20,1600,2009-08-21,1600,,,,,
1239 THEO DICKINSON DR,WT110,09006556,1,THM,THEFT FROM BURGLARY,07U,2009-08-21,2009-08-20,1600,2009-08-21,1600,,,,,
1239 THEO DICKINSON DR,WT110,09006556,2,THM,THEFT FROM BURGLARY,07U,2009-08-21,2009-08-20,1600,2009-08-21,1600,,,,,
1239 THEO DICKINSON DR,WT110,09006556,1,ZOA,TRESPASS WARNING,07U,2009-08-21,2009-08-20,1600,2009-08-21,1600,,,,,
1239 THEO DICKINSON DR,WT110,09006556,2,ZOA,TRESPASS WARNING,07U,2009-08-21,2009-08-20,1600,2009-08-21,1600,,,,,
1200 S DIXIE HWY,BLK,09006572,1,PRB,PROPERTY LOST,07U,2009-08-21,2009-08-20,2200,2009-08-20,2200,,,,,
1101 STANFORD DR,,09006588,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-22,2009-08-22,0440,2009-08-22,0440,,,,,
1101 STANFORD DR,,09006588,1,ZOM,INTOXICATED PERSON,07U,2009-08-22,2009-08-22,0440,2009-08-22,0440,,,,,
1239 THEO DICKINSON DR,,09006596,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-08-22,2009-08-20,1730,2009-08-21,1730,,,,,
4900 SAN AMARO,BLK,09006617,1,PRC,PROPERTY DAMAGED,07U,2009-08-23,2009-08-23,0516,2009-08-23,0516,,,,,
4900 SAN AMARO,BLK,09006617,2,PRC,PROPERTY DAMAGED,07U,2009-08-23,2009-08-23,0516,2009-08-23,0516,,,,,
4900 SAN AMARO,BLK,09006617,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2009-08-23,2009-08-23,0516,2009-08-23,0516,,,,,
1239 THEO DICKINSON DR,R1080,09006625,1,BUA,BURGLARY RESIDENTIAL,07U,2009-08-23,2009-08-18,1200,2009-08-23,1200,,,,,
1239 THEO DICKINSON DR,R1080,09006625,1,THM,THEFT FROM BURGLARY,07U,2009-08-23,2009-08-18,1200,2009-08-23,1200,,,,,
1239 THEO DICKINSON DR,R1080,09006625,2,THM,THEFT FROM BURGLARY,07U,2009-08-23,2009-08-18,1200,2009-08-23,1200,,,,,
5801 SAN AMARO DR,,09006629,1,THK,THEFT OTHER,07U,2009-08-23,2009-08-23,1715,2009-08-23,1715,,,,,
5821 SAN AMARO DR,,09006630,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-23,2009-08-23,1903,2009-08-23,1903,,,,,
1306 STANFORD DR,,09006633,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-23,2009-08-23,2306,2009-08-23,2306,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09006633,2,FDD,FD SICK/INJURED PERSON,07U,2009-08-23,2009-08-23,2306,2009-08-23,2306,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09006633,1,ZOM,INTOXICATED PERSON,07U,2009-08-23,2009-08-23,2306,2009-08-23,2306,31,893821.40300000005,504487.02600000001,,
5185 PONCE DE LEON BLVD,,09006636,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-24,2009-08-24,0031,2009-08-24,0031,,,,,
5185 PONCE DE LEON BLVD,,09006636,2,FDD,FD SICK/INJURED PERSON,07U,2009-08-24,2009-08-24,0031,2009-08-24,0031,,,,,
5185 PONCE DE LEON BLVD,,09006636,1,ZOM,INTOXICATED PERSON,07U,2009-08-24,2009-08-24,0031,2009-08-24,0031,,,,,
1211 THEO DICKINSON DR,,09006637,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-24,2009-08-24,0320,2009-08-24,0320,,,,,
1211 THEO DICKINSON DR,,09006637,2,FDD,FD SICK/INJURED PERSON,07U,2009-08-24,2009-08-24,0320,2009-08-24,0320,,,,,
1211 THEO DICKINSON DR,,09006637,1,ZOM,INTOXICATED PERSON,07U,2009-08-24,2009-08-24,0320,2009-08-24,0320,,,,,
1306 STANFORD DR,,09006653,1,ZOA,TRESPASS WARNING,07U,2009-08-24,2009-08-24,1614,2009-08-24,1614,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09006657,1,ZOA,TRESPASS WARNING,07U,2009-08-24,2009-08-24,1643,2009-08-24,1643,31,893821.40300000005,504487.02600000001,,
1241 THEO DICKINSON DR,,09006666,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-08-24,2009-08-24,1850,2009-08-24,1850,81,892858.31700000004,503002.52299999999,,
1239 THEO DICKINSON DR,,09006669,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-08-24,2009-08-24,2223,2009-08-24,2223,,,,,
5600 PAVIA ST,BLK,09006682,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-25,2009-08-25,1130,2009-08-25,1130,,,,,
1211 THEO DICKINSON DR,,09006671,1,ZOM,INTOXICATED PERSON,07U,2009-08-25,2009-08-25,0120,2009-08-25,0120,,,,,
1231 THEO DICKINSON DR,,09006672,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-25,2009-08-25,0151,2009-08-25,0151,,,,,
1231 THEO DICKINSON DR,,09006672,2,FDD,FD SICK/INJURED PERSON,07U,2009-08-25,2009-08-25,0151,2009-08-25,0151,,,,,
1231 THEO DICKINSON DR,,09006672,1,ZOM,INTOXICATED PERSON,07U,2009-08-25,2009-08-25,0151,2009-08-25,0151,,,,,
1239 THEO DICKINSON DR,,09006674,1,ZOM,INTOXICATED PERSON,07U,2009-08-25,2009-08-24,2300,2009-08-25,2300,,,,,
1231 THEO DICKINSON DR,,09006675,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-25,2009-08-25,0409,2009-08-25,0409,,,,,
1101 STANFORD DR,120,09006705,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2009-08-25,2009-08-25,1850,2009-08-25,1850,,,,,
1101 STANFORD DR,120,09006705,1,ZOK,SPECIAL INVESTIGATION,07U,2009-08-25,2009-08-25,1850,2009-08-25,1850,,,,,
1101 STANFORD DR,120,09006705,2,ZOK,SPECIAL INVESTIGATION,07U,2009-08-25,2009-08-25,1850,2009-08-25,1850,,,,,
1241 THEO DICKINSON DR,,09006711,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-08-25,2009-08-25,2045,2009-08-25,2045,81,892858.31700000004,503002.52299999999,,
5600 PONCE DE LEON BLVD,,09006723,1,ZOA,TRESPASS WARNING,07U,2009-08-26,2009-08-26,1210,2009-08-26,1210,,,,,
5600 PONCE DE LEON BLVD,,09006723,1,ZOB,WARRANT ARREST,07U,2009-08-26,2009-08-26,1210,2009-08-26,1210,,,,,
1228 THEO DICKINSON DR,,09006735,1,PRC,PROPERTY DAMAGED,07U,2009-08-26,2009-08-19,1200,2009-08-26,1200,63,893509.95700000005,503319.49900000001,,
1311 MILLER DR,,09006739,1,TVD,THEFT OF MOTORCYCLE,07U,2009-08-26,2009-08-26,1908,2009-08-26,1908,,,,,
1330 MILLER DR,,09006760,1,THK,THEFT OTHER,07U,2009-08-27,2009-08-27,1700,2009-08-27,1700,32,893531.48600000003,504366.55300000001,,
5615 PAVIA ST,,09006782,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-28,2009-08-28,1105,2009-08-28,1105,54,894485.30200000003,503768.17499999999,,
"5150 BRUNSON DR, LIRC",,09006771,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-08-28,2009-08-28,0205,2009-08-28,0205,22,894535.49300000002,505370.87,,
5800 SAN AMARO DR/MATARO AV,BLK,09006770,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2009-08-28,2009-08-27,2357,2009-08-27,2357,,,,,
1100 STANFORD DR,,09006796,1,SCA,SIMPLE BATTERY,07U,2009-08-28,2009-08-28,1950,2009-08-28,1950,,,,,
1100 STANFORD DR,,09006796,2,SCB,SIMPLE ASSAULT / THREATS,07U,2009-08-28,2009-08-28,1950,2009-08-28,1950,,,,,
1525 ALBENGA AV,,09006801,1,VAB,VANDALISM TO VEHICLE,07U,2009-08-28,2009-08-28,2200,2009-08-28,2200,109,891786.45900000003,502485.90500000003,,
1241 THEO DICKINSON DR,,09006802,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-28,2009-08-28,2350,2009-08-28,2350,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09006802,2,FDD,FD SICK/INJURED PERSON,07U,2009-08-28,2009-08-28,2350,2009-08-28,2350,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09006802,1,ZOM,INTOXICATED PERSON,07U,2009-08-28,2009-08-28,2350,2009-08-28,2350,81,892858.31700000004,503002.52299999999,,
5800 SAN AMARO DR,BLK,09006821,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-29,2009-08-29,1629,2009-08-29,1629,,,,,
1231 THEO DICKINSON DR,,09006804,1,ZOM,INTOXICATED PERSON,07U,2009-08-29,2009-08-29,0209,2009-08-29,0209,,,,,
1241 THEO DICKINSON DR,,09006806,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-29,2009-08-29,0311,2009-08-29,0311,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09006806,2,FDD,FD SICK/INJURED PERSON,07U,2009-08-29,2009-08-29,0311,2009-08-29,0311,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09006806,1,ZOM,INTOXICATED PERSON,07U,2009-08-29,2009-08-29,0311,2009-08-29,0311,81,892858.31700000004,503002.52299999999,,
1239 THEO DICKINSON DR,,09006805,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-29,2009-08-29,0250,2009-08-29,0250,,,,,
1239 THEO DICKINSON DR,,09006805,2,FDD,FD SICK/INJURED PERSON,07U,2009-08-29,2009-08-29,0250,2009-08-29,0250,,,,,
1239 THEO DICKINSON DR,,09006805,1,ZOM,INTOXICATED PERSON,07U,2009-08-29,2009-08-29,0250,2009-08-29,0250,,,,,
5183 PONCE DE LEON BLVD,,09006819,1,VAB,VANDALISM TO VEHICLE,07U,2009-08-29,2009-08-28,1430,2009-08-29,1430,49,895569.78700000001,504323.94,,
1231 THEO DICKINSON DR,,09006822,1,ZOD,INCIDENT REPORT,07U,2009-08-29,2009-08-29,1631,2009-08-29,1631,,,,,
1239 THEO DICKINSON DR,,09006833,1,FDD,FD SICK/INJURED PERSON,07U,2009-08-30,2009-08-30,0300,2009-08-30,0300,,,,,
1239 THEO DICKINSON DR,,09006833,2,FDD,FD SICK/INJURED PERSON,07U,2009-08-30,2009-08-30,0300,2009-08-30,0300,,,,,
1239 THEO DICKINSON DR,,09006833,1,ZOM,INTOXICATED PERSON,07U,2009-08-30,2009-08-30,0300,2009-08-30,0300,,,,,
1231 THEO DICKINSON DR,,09006849,1,THK,THEFT OTHER,07U,2009-08-30,2009-08-26,0030,2009-08-27,0030,,,,,
1301 STANFORD DR,,09006860,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-08-31,2009-08-31,1127,2009-08-31,1127,50,894666.745,504343.22399999999,,
"5150 BRUNSON DR, LIRC",,09006868,1,PRB,PROPERTY LOST,07U,2009-08-31,2009-08-31,0800,2009-08-31,0800,22,894535.49300000002,505370.87,,
1244 STANFORD DR,,09006872,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-08-31,2009-08-31,1700,2009-08-31,1700,45,895022.70700000005,504471.212,,
5501 SAN AMARO DR,,09006871,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-08-31,2009-08-31,0720,2009-08-31,0720,,,,,
5185 PONCE DE LEON BLVD,502,09006873,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-08-31,2009-08-25,2200,2009-08-28,2200,,,,,
1300 MILLER DR,BLK,09006894,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2009-09-01,2009-09-01,1528,2009-09-01,1528,,,,,
1231 THEO DICKINSON DR,,09006901,1,FDD,FD SICK/INJURED PERSON,07U,2009-09-01,2009-09-01,1700,2009-09-01,1700,,,,,
1245 DAUER DR,,09006903,1,FDD,FD SICK/INJURED PERSON,07U,2009-09-01,2009-09-01,1845,2009-09-01,1845,65,893424.071,502854.73300000001,,
5050 BRUNSON DR,,09006927,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-09-02,2009-09-02,1055,2009-09-02,1055,20,894420.18700000003,505665.27899999998,,
5500 BRUNSON DR,,09006915,1,FDD,FD SICK/INJURED PERSON,07U,2009-09-02,2009-09-02,0034,2009-09-02,0034,,,,,
1300 MEMORIAL DR,,09006933,1,ZOA,TRESPASS WARNING,07U,2009-09-02,2009-09-02,1356,2009-09-02,1356,16,893634.74199999997,505003.36800000002,,
5100 BRUNSON DR,,09006938,2,FRL,FRAUD OTHER JURISDICTION,07U,2009-09-02,2009-09-02,1410,2009-09-02,1410,,,,,
5100 BRUNSON DR,,09006938,1,SCE,SIMPLE HARASSMENT,07U,2009-09-02,2009-09-02,1410,2009-09-02,1410,,,,,
1570 LIGURIA AV,,09006940,1,PRC,PROPERTY DAMAGED,07U,2009-09-02,2009-09-02,1300,2009-09-02,1300,104,891512.72,501942.45299999998,,
1241 THEO DICKINSON DR,,09006945,1,FDD,FD SICK/INJURED PERSON,07U,2009-09-02,2009-09-02,1700,2009-09-02,1700,81,892858.31700000004,503002.52299999999,,
1101 STANFORD DR,521,09006950,1,SCE,SIMPLE HARASSMENT,07U,2009-09-02,2009-08-23,1800,2009-09-02,1800,,,,,
5202 UNIVERSITY DR,,09006949,1,DIB,DISTURBANCE OTHER,07U,2009-09-02,2009-09-02,1933,2009-09-02,1933,27,894455.40899999999,504947.43699999998,,
1239 THEO DICKINSON DR,,09006956,1,TVE,THEFT OF BICYCLE,07U,2009-09-02,2009-08-31,1700,2009-09-01,1700,,,,,
1111 MEMORIAL DR,,09006989,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-09-03,2009-09-03,1307,2009-09-03,1307,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,09006990,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-09-03,2009-09-03,1300,2009-09-03,1300,18,894105.66599999997,505505.27299999999,,
5501 SAN AMARO DR,,09006982,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-09-03,2009-09-03,1053,2009-09-03,1053,,,,,
5821 SAN AMARO DR,,09006973,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-09-03,2009-09-01,1420,2009-09-01,1420,,,,,
1525 ALBENGA AV,,09006985,1,VAA,VANDALISM TO STRUCTURE,07U,2009-09-03,2009-09-03,0845,2009-09-03,0845,109,891786.45900000003,502485.90500000003,,
1525 ALBENGA AV,,09006985,2,VAC,VANDALISM TO PROPERTY,07U,2009-09-03,2009-09-03,0845,2009-09-03,0845,109,891786.45900000003,502485.90500000003,,
5200 UNIVERSITY DR,,09007013,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-09-04,2009-09-04,1142,2009-09-04,1142,26,894776.12800000003,505230.76899999997,,
1231 THEO DICKINSON DR,PT203,09007007,2,FDD,FD SICK/INJURED PERSON,07U,2009-09-04,2009-09-04,0311,2009-09-04,0311,,,,,
1231 THEO DICKINSON DR,PT203,09007007,1,ZOM,INTOXICATED PERSON,07U,2009-09-04,2009-09-04,0311,2009-09-04,0311,,,,,
5665 PONCE DE LEON BLVD,,09007008,1,ZOD,INCIDENT REPORT,07U,2009-09-04,2009-09-04,0705,2009-09-04,0705,,,,,
5501 SAN AMARO DR,,09007016,1,PRB,PROPERTY LOST,07U,2009-09-04,2009-08-06,1500,2009-08-06,1500,,,,,
1300 MILLER DR,BLK,09007035,1,ZOA,TRESPASS WARNING,07U,2009-09-04,2009-09-04,2035,2009-09-04,2035,,,,,
1241 THEO DICKINSON DR,,09007036,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-09-04,2009-09-04,1735,2009-09-04,1735,81,892858.31700000004,503002.52299999999,,
1300 MEMORIAL DR,,09007051,1,FDD,FD SICK/INJURED PERSON,07U,2009-09-05,2009-09-05,1615,2009-09-05,1615,16,893634.74199999997,505003.36800000002,,
