Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
1111 MEMORIAL DR,,07000840,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/30/2007""  ""00:00:00 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""00:00:00 a01/p01",0902,"01/30/2007""  ""00:00:00 a01/p01",09:02,18,894105.66599999997,505505.27299999999,891949.940,502372.380
1111 MEMORIAL DR,,07000863,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/30/2007""  ""00:00:00 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""00:00:00 a01/p01",1500,"01/30/2007""  ""00:00:00 a01/p01",15:00,18,894105.66599999997,505505.27299999999,893052.380,504973.750
5050 BRUNSON DR,,07000859,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/30/2007""  ""00:00:00 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""00:00:00 a01/p01",1314,"01/30/2007""  ""00:00:00 a01/p01",13:13,20,894420.18700000003,505665.27899999998,893582.810,505289.780
1211 THEO DICKINSON DR,,07000841,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/30/2007""  ""00:00:00 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""00:00:00 a01/p01",0925,"01/30/2007""  ""00:00:00 a01/p01",09:25,,,,893582.810,505289.780
5821 SAN AMARO DR,,07000843,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/30/2007""  ""00:00:00 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""00:00:00 a01/p01",0935,"01/30/2007""  ""00:00:00 a01/p01",09:35,,,,895217.120,503601.280
1211 THEO DICKINSON DR,,07000846,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/30/2007""  ""00:00:00 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""00:00:00 a01/p01",1020,"01/30/2007""  ""00:00:00 a01/p01",10:20,,,,894135.560,503185.160
1101 STANFORD DR,,07000849,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/30/2007""  ""00:00:00 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""00:00:00 a01/p01",1125,"01/30/2007""  ""00:00:00 a01/p01",11:25,,,,894326.810,503344.000
1525 ALBENGA AV,,07000835,1,SCE,SIMPLE HARASSMENT,07U,"01/30/2007""  ""01:55:27 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""00:35:26 a01/p01",0035,"01/30/2007""  ""00:35:27 a01/p01",0.024306,109,891786.45900000003,502485.90500000003,893254.880,504971.780
1300 MILLER DR,,07000837,2,ALA,ALCOHOL JUVENILE VIOLATION,07U,"01/30/2007""  ""04:28:00 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""04:28:00 a01/p01",0428,"01/30/2007""  ""04:28:00 a01/p01",04:28,,,,894667.930,504124.650
1300 MILLER DR,,07000837,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,"01/30/2007""  ""04:28:00 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""04:28:00 a01/p01",0428,"01/30/2007""  ""04:28:00 a01/p01",04:28,,,,895354.500,503899.190
1525 ALBENGA AV,,07000853,1,DIA,DISTURBANCE DOMESTIC,07U,"01/30/2007""  ""11:33:48 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""11:10:00 a01/p01",1110,"01/30/2007""  ""11:15:00 a01/p01",11:10,109,891786.45900000003,502485.90500000003,893147.190,503186.560
11OO STANFORD DR,BLK,07000875,1,SCA,SIMPLE BATTERY,07U,"01/30/2007""  ""18:23:10 a01/p01",01/30/07,07/01/30,"01/30/2007""  ""18:15:00 a01/p01",1815,"01/30/2007""  ""18:23:00 a01/p01",18:15,,,,893147.190,503186.560
1111 MEMORIAL DR,,07000885,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/31/2007""  ""00:00:00 a01/p01",01/31/07,07/01/31,"01/31/2007""  ""00:00:00 a01/p01",0916,"01/31/2007""  ""00:00:00 a01/p01",09:16,18,894105.66599999997,505505.27299999999,893288.190,503307.880
5183 PONCE DE LEON BLVD,,07000886,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/31/2007""  ""00:00:00 a01/p01",01/31/07,07/01/31,"01/31/2007""  ""00:00:00 a01/p01",1002,"01/31/2007""  ""00:00:00 a01/p01",10:02,49,895569.78700000001,504323.94,893876.120,503620.340
1241 THEO DICKINSON DR,,07000897,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/31/2007""  ""00:00:00 a01/p01",01/31/07,07/01/31,"01/31/2007""  ""00:00:00 a01/p01",1408,"01/31/2007""  ""00:00:00 a01/p01",14:08,81,892858.31700000004,503002.52299999999,892161.250,502788.720
1241 THEO DICKINSON DR,,07000898,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/31/2007""  ""00:00:00 a01/p01",01/31/07,07/01/31,"01/31/2007""  ""00:00:00 a01/p01",1420,"01/31/2007""  ""00:00:00 a01/p01",14:19,81,892858.31700000004,503002.52299999999,893202.500,503207.000
1365 MEMORIAL DR,,07000896,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"01/31/2007""  ""00:00:00 a01/p01",01/31/07,07/01/31,"01/31/2007""  ""00:00:00 a01/p01",1230,"01/31/2007""  ""00:00:00 a01/p01",12:30,,,,892669.500,504245.340
1100 STANFORD DR,BLK,07000881,1,ZOJ,BAKER / MARCHMAN ACT,07U,"01/31/2007""  ""07:46:50 a01/p01",01/31/07,07/01/31,"01/31/2007""  ""02:30:00 a01/p01",0230,"01/31/2007""  ""02:30:00 a01/p01",02:30,,,,892669.500,504245.340
5821 HURRICANE DR,249,07000889,1,BUB,BURGLARY NON-RESIDENTIAL,07U,"01/31/2007""  ""10:27:01 a01/p01",01/31/07,07/01/31,"01/27/2007""  ""18:00:00 a01/p01",1800,"01/28/2007""  ""09:00:00 a01/p01",18:00,,,,893790.690,505467.220
5821 HURRICANE DR,249,07000889,2,THK,THEFT OTHER,07U,"01/31/2007""  ""10:27:01 a01/p01",01/31/07,07/01/31,"01/27/2007""  ""18:00:00 a01/p01",1800,"01/28/2007""  ""09:00:00 a01/p01",18:00,,,,894938.060,503889.910
5050 BRUNSON DR,,07000893,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,"01/31/2007""  ""11:34:01 a01/p01",01/31/07,07/01/31,"01/30/2007""  ""09:20:00 a01/p01",0920,"01/30/2007""  ""17:15:00 a01/p01",09:20,20,894420.18700000003,505665.27899999998,893705.940,502575.750
5050 BRUNSON DR,,07000926,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 1/2007""  ""00:00:00 a02/p02",02/01/07,07/02/01,"02/ 1/2007""  ""00:00:00 a02/p02",1043,"02/ 1/2007""  ""00:00:00 a02/p02",10:43,20,894420.18700000003,505665.27899999998,893705.940,502575.750
5050 BRUNSON DR,,07000941,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 1/2007""  ""00:00:00 a02/p02",02/01/07,07/02/01,"02/ 1/2007""  ""00:00:00 a02/p02",1505,"02/ 1/2007""  ""00:00:00 a02/p02",15:04,20,894420.18700000003,505665.27899999998,893331.560,503299.250
1507 LEVANTE AVE,,07000924,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 1/2007""  ""00:00:00 a02/p02",02/01/07,07/02/01,"02/ 1/2007""  ""00:00:00 a02/p02",1030,"02/ 1/2007""  ""00:00:00 a02/p02",10:30,,,,894285.000,506040.970
5821 HURRICANE DR,,07000925,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 1/2007""  ""00:00:00 a02/p02",02/01/07,07/02/01,"02/ 1/2007""  ""00:00:00 a02/p02",1040,"02/ 1/2007""  ""00:00:00 a02/p02",10:40,,,,0.000,0.000
5100 BRUNSON DR,,07000932,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 1/2007""  ""00:00:00 a02/p02",02/01/07,07/02/01,"02/ 1/2007""  ""00:00:00 a02/p02",1352,"02/ 1/2007""  ""00:00:00 a02/p02",13:52,,,,893441.190,504632.090
1300 MEMORIAL DR,,07000923,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"02/ 1/2007""  ""09:49:21 a02/p02",02/01/07,07/02/01,"01/31/2007""  ""13:30:00 a01/p01",1330,"01/31/2007""  ""14:45:00 a01/p01",13:30,16,893634.74199999997,505003.36800000002,893172.310,503170.250
1245 DAUER DR,,07000951,1,BUB,BURGLARY NON-RESIDENTIAL,07U,"02/ 1/2007""  ""21:36:00 a02/p02",02/01/07,07/02/01,"02/ 1/2007""  ""18:40:00 a02/p02",1840,"02/ 1/2007""  ""21:10:00 a02/p02",18:40,65,893424.071,502854.73300000001,895202.880,503586.780
1245 DAUER DR,,07000951,2,THK,THEFT OTHER,07U,"02/ 1/2007""  ""21:36:00 a02/p02",02/01/07,07/02/01,"02/ 1/2007""  ""18:40:00 a02/p02",1840,"02/ 1/2007""  ""21:10:00 a02/p02",18:40,65,893424.071,502854.73300000001,895202.880,503586.780
5821 SAN AMARO DR,,07000956,1,ZOA,TRESPASS WARNING,07U,"02/ 2/2007""  ""03:30:00 a02/p02",02/02/07,07/02/02,"02/ 2/2007""  ""01:06:00 a02/p02",0106,"02/ 2/2007""  ""01:06:00 a02/p02",0.045833,,,,892659.810,504265.590
1211 THEO DICKINSON DR,,07000957,1,FDD,FD INJURED PERSON,07U,"02/ 2/2007""  ""04:07:56 a02/p02",02/02/07,07/02/02,"02/ 2/2007""  ""02:30:00 a02/p02",0230,"02/ 2/2007""  ""02:30:00 a02/p02",02:30,,,,893254.750,504971.780
1239 THEO DICKINSON DR,WT 908,07000995,1,ZOD,INCIDENT REPORT,07U,"02/ 3/2007""  ""03:52:13 a02/p02",02/03/07,07/02/03,"02/ 3/2007""  ""03:52:12 a02/p02",0352,"02/ 3/2007""  ""03:52:13 a02/p02",03:52,,,,893303.880,503282.280
1231 THEO DICKINSON DR,,07000996,1,PRC,PROPERTY DAMAGED,07U,"02/ 3/2007""  ""04:33:54 a02/p02",02/03/07,07/02/03,"02/ 3/2007""  ""04:26:00 a02/p02",0426,"02/ 3/2007""  ""04:26:54 a02/p02",04:26,,,,893889.500,502963.470
5501 SAN AMARO DR,,07001002,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"02/ 3/2007""  ""14:27:28 a02/p02",02/03/07,07/02/03,"02/ 3/2007""  ""13:45:00 a02/p02",1345,"02/ 3/2007""  ""14:00:00 a02/p02",13:45,,,,894383.750,505930.720
1000 MEMORIAL DR,,07001007,1,DIB,DISTURBANCE OTHER,07U,"02/ 3/2007""  ""15:21:50 a02/p02",02/03/07,07/02/03,"02/ 3/2007""  ""15:21:49 a02/p02",1521,"02/ 3/2007""  ""15:21:50 a02/p02",15:20,28,894184.72699999996,504997.91200000001,0.000,0.000
5501 SAN AMARO DR,,07001009,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"02/ 3/2007""  ""16:12:56 a02/p02",02/03/07,07/02/03,"02/ 3/2007""  ""12:30:00 a02/p02",1230,"02/ 3/2007""  ""13:45:00 a02/p02",12:30,,,,0.000,0.000
1229 THEO DICKINSON DR,,07001021,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,"02/ 4/2007""  ""02:30:00 a02/p02",02/04/07,07/02/04,"02/ 4/2007""  ""01:14:00 a02/p02",0114,"02/ 4/2007""  ""01:14:00 a02/p02",0.051389,,,,894285.000,506040.970
5200 PONCE DE LEON BLVD,BLK,07001022,1,THK,THEFT OTHER,07U,"02/ 4/2007""  ""05:34:00 a02/p02",02/04/07,07/02/04,"02/ 4/2007""  ""03:48:00 a02/p02",0348,"02/ 4/2007""  ""03:48:00 a02/p02",03:48,,,,894285.000,506040.970
1239 THEO DICKINSON DR,,07001034,1,ZOA,TRESPASS WARNING,07U,"02/ 4/2007""  ""19:16:53 a02/p02",02/04/07,07/02/04,"02/ 4/2007""  ""19:16:52 a02/p02",1916,"02/ 4/2007""  ""19:16:53 a02/p02",19:16,,,,893255.060,504941.780
1101 STANFORD DR,,07001039,2,SCA,SIMPLE BATTERY,07U,"02/ 5/2007""  ""03:46:00 a02/p02",02/05/07,07/02/05,"02/ 5/2007""  ""00:57:00 a02/p02",0057,"02/ 5/2007""  ""01:03:00 a02/p02",0.039583,,,,895202.880,503586.780
1101 STANFORD DR,,07001039,1,THK,THEFT OTHER,07U,"02/ 5/2007""  ""03:46:00 a02/p02",02/05/07,07/02/05,"02/ 5/2007""  ""00:57:00 a02/p02",0057,"02/ 5/2007""  ""01:03:00 a02/p02",0.039583,,,,893582.810,505289.780
1300 MEMORIAL DR,,07001048,1,PRB,PROPERTY LOST,07U,"02/ 5/2007""  ""13:13:37 a02/p02",02/05/07,07/02/05,"01/14/2007""  ""18:00:00 a01/p01",1800,"01/14/2007""  ""20:00:00 a01/p01",18:00,16,893634.74199999997,505003.36800000002,892822.380,501564.190
1241 THEO DICKINSON DR,,07001066,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"02/ 5/2007""  ""21:31:59 a02/p02",02/05/07,07/02/05,"02/ 5/2007""  ""19:30:00 a02/p02",1930,"02/ 5/2007""  ""21:20:00 a02/p02",19:30,81,892858.31700000004,503002.52299999999,891315.560,503241.000
1111 MEMORIAL DR,,07001074,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 6/2007""  ""00:00:00 a02/p02",02/06/07,07/02/06,"02/ 6/2007""  ""00:00:00 a02/p02",1000,"02/ 6/2007""  ""00:00:00 a02/p02",10:00,18,894105.66599999997,505505.27299999999,893298.620,503290.810
1245 WILLIAM E WALSH AV,,07001072,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 6/2007""  ""00:00:00 a02/p02",02/06/07,07/02/06,"02/ 6/2007""  ""00:00:00 a02/p02",0910,"02/ 6/2007""  ""00:00:00 a02/p02",09:10,,,,895227.560,503603.810
5501 SAN AMARO DR,,07001068,1,ZOA,TRESPASS WARNING,07U,"02/ 6/2007""  ""01:10:17 a02/p02",02/06/07,07/02/06,"02/ 6/2007""  ""00:29:16 a02/p02",0029,"02/ 6/2007""  ""00:29:17 a02/p02",0.020139,,,,895159.060,503668.060
1101 STANFORD DR,,07001103,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 7/2007""  ""00:00:00 a02/p02",02/07/07,07/02/07,"02/ 7/2007""  ""00:00:00 a02/p02",0948,"02/ 7/2007""  ""00:00:00 a02/p02",09:48,,,,0.000,0.000
1101 STANFORD DR,609,07001112,1,ZOI,SUICIDE ATTEMPT / THREATS,07U,"02/ 7/2007""  ""14:15:59 a02/p02",02/07/07,07/02/07,"02/ 7/2007""  ""14:15:58 a02/p02",1415,"02/ 7/2007""  ""14:15:59 a02/p02",14:15,,,,893603.060,505267.690
5600 PONCE DE LEON BLVD,BLK,07001117,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,"02/ 7/2007""  ""16:21:56 a02/p02",02/07/07,07/02/07,"02/ 7/2007""  ""16:18:00 a02/p02",1618,"02/ 7/2007""  ""16:20:00 a02/p02",16:18,,,,893603.060,505267.690
5801 RED RD,,07001125,1,TVC,THEFT OF TRUCK / SUV,07U,"02/ 7/2007""  ""20:33:41 a02/p02",02/07/07,07/02/07,"02/ 7/2007""  ""20:33:40 a02/p02",2033,"02/ 7/2007""  ""20:33:41 a02/p02",20:33,,,,893603.060,505267.690
1111 MEMORIAL DR,,07001135,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 8/2007""  ""00:00:00 a02/p02",02/08/07,07/02/08,"02/ 8/2007""  ""00:00:00 a02/p02",1140,"02/ 8/2007""  ""00:00:00 a02/p02",11:40,18,894105.66599999997,505505.27299999999,893603.060,505267.690
1111 MEMORIAL DR,,07001136,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 8/2007""  ""00:00:00 a02/p02",02/08/07,07/02/08,"02/ 8/2007""  ""00:00:00 a02/p02",1145,"02/ 8/2007""  ""00:00:00 a02/p02",11:45,18,894105.66599999997,505505.27299999999,892168.060,502104.810
1111 MEMORIAL DR,,07001137,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 8/2007""  ""00:00:00 a02/p02",02/08/07,07/02/08,"02/ 8/2007""  ""00:00:00 a02/p02",1155,"02/ 8/2007""  ""00:00:00 a02/p02",11:55,18,894105.66599999997,505505.27299999999,892168.560,502094.840
1111 MEMORIAL DR,,07001138,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 8/2007""  ""00:00:00 a02/p02",02/08/07,07/02/08,"02/ 8/2007""  ""00:00:00 a02/p02",1200,"02/ 8/2007""  ""00:00:00 a02/p02",12:00,18,894105.66599999997,505505.27299999999,891390.000,500683.530
1231 THEO DICKINSON DR,,07001126,1,SCB,SIMPLE ASSAULT / THREATS,07U,"02/ 8/2007""  ""03:10:00 a02/p02",02/08/07,07/02/08,"02/ 7/2007""  ""22:05:00 a02/p02",2205,"02/ 7/2007""  ""22:05:00 a02/p02",22:05,,,,895202.880,503586.780
1239 THEO DICKINSON DR,WT 115,07001127,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,"02/ 8/2007""  ""03:45:00 a02/p02",02/08/07,07/02/08,"02/ 7/2007""  ""23:10:00 a02/p02",2310,"02/ 7/2007""  ""23:10:00 a02/p02",23:10,,,,893303.870,503282.280
1311 MILLER DR,,07001157,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"02/ 8/2007""  ""21:34:08 a02/p02",02/08/07,07/02/08,"02/ 8/2007""  ""21:15:00 a02/p02",2115,"02/ 8/2007""  ""21:30:00 a02/p02",21:15,,,,893698.180,502569.400
1245 DAUER DR,,07001153,1,THK,THEFT OTHER,07U,"02/ 8/2007""  ""22:44:35 a02/p02",02/08/07,07/02/08,"02/ 8/2007""  ""19:00:00 a02/p02",1900,"02/ 8/2007""  ""19:00:00 a02/p02",19:00,65,893424.071,502854.73300000001,893603.060,505267.690
1500 LIGURIA AV,,07001160,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 9/2007""  ""00:00:00 a02/p02",02/09/07,07/02/09,"02/ 9/2007""  ""00:00:00 a02/p02",0057,"02/ 9/2007""  ""00:00:00 a02/p02",0.039583,,,,893881.060,503611.650
1500 LIGURIA AV,,07001162,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 9/2007""  ""00:00:00 a02/p02",02/09/07,07/02/09,"02/ 9/2007""  ""00:00:00 a02/p02",0125,"02/ 9/2007""  ""00:00:00 a02/p02",0.059028,,,,892692.560,501420.220
1500 LIGURIA AV,,07001163,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 9/2007""  ""00:00:00 a02/p02",02/09/07,07/02/09,"02/ 9/2007""  ""00:00:00 a02/p02",0204,"02/ 9/2007""  ""00:00:00 a02/p02",0.086111,,,,893181.630,503228.560
6500 RED RD,,07001166,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 9/2007""  ""00:00:00 a02/p02",02/09/07,07/02/09,"02/ 9/2007""  ""00:00:00 a02/p02",0409,"02/ 9/2007""  ""00:00:00 a02/p02",04:09,,,,895346.870,503851.810
1101 STANFORD DR,,07001169,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/ 9/2007""  ""00:00:00 a02/p02",02/09/07,07/02/09,"02/ 9/2007""  ""00:00:00 a02/p02",0849,"02/ 9/2007""  ""00:00:00 a02/p02",08:49,,,,895346.870,503851.810
1231 THEO DICKINSON DR,,07001165,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,"02/ 9/2007""  ""05:35:23 a02/p02",02/09/07,07/02/09,"02/ 9/2007""  ""02:35:00 a02/p02",0235,"02/ 9/2007""  ""02:35:00 a02/p02",02:35,,,,895346.870,503851.810
1111 MEMORIAL DR,,07001187,1,ZOE,SUSPICIOUS INCIDENT,07U,"02/ 9/2007""  ""14:57:42 a02/p02",02/09/07,07/02/09,"02/ 9/2007""  ""14:30:00 a02/p02",1430,"02/ 9/2007""  ""14:40:00 a02/p02",14:30,18,894105.66599999997,505505.27299999999,892147.130,502897.250
5665 PONCE DE LEON BLVD,,07001186,1,THL,THEFT FROM UNSECURED CONSTRUCTION SITE,07U,"02/ 9/2007""  ""15:14:58 a02/p02",02/09/07,07/02/09,"02/ 9/2007""  ""15:10:00 a02/p02",1510,"02/ 9/2007""  ""15:10:00 a02/p02",15:10,,,,893255.060,504941.780
1211 THEO DICKINSON DR,,07001200,1,ZOA,TRESPASS WARNING,07U,"02/10/2007""  ""03:35:53 a02/p02",02/10/07,07/02/10,"02/10/2007""  ""01:05:00 a02/p02",0105,"02/10/2007""  ""01:05:00 a02/p02",0.045139,,,,0.000,0.000
5500 SAN AMARO DR,,07001212,1,THK,THEFT OTHER,07U,"02/10/2007""  ""13:45:00 a02/p02",02/10/07,07/02/10,"02/10/2007""  ""12:30:00 a02/p02",1230,"02/10/2007""  ""13:10:00 a02/p02",12:30,,,,893053.560,504943.780
5801 SAN AMARO DR,,07001225,1,VAB,VANDALISM TO VEHICLE,07U,"02/10/2007""  ""22:01:20 a02/p02",02/10/07,07/02/10,"02/10/2007""  ""20:00:00 a02/p02",2000,"02/10/2007""  ""22:00:00 a02/p02",20:00,,,,893172.310,503170.250
1200 THEO DICKINSON DR,BLK,07001236,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,"02/11/2007""  ""12:15:49 a02/p02",02/11/07,07/02/11,"02/11/2007""  ""12:10:00 a02/p02",1210,"02/11/2007""  ""12:10:00 a02/p02",12:10,,,,0.000,0.000
1300 MEMORIAL DR,,07001257,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/12/2007""  ""00:00:00 a02/p02",02/12/07,07/02/12,"02/12/2007""  ""00:00:00 a02/p02",1010,"02/12/2007""  ""00:00:00 a02/p02",10:10,16,893634.74199999997,505003.36800000002,893334.940,503324.810
5600 MILLER RD,,07001254,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/12/2007""  ""00:00:00 a02/p02",02/12/07,07/02/12,"02/12/2007""  ""00:00:00 a02/p02",0845,"02/12/2007""  ""00:00:00 a02/p02",08:45,,,,893254.750,504971.780
1241 THEO DICKINSON DR,,07001252,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,"02/12/2007""  ""08:50:26 a02/p02",02/12/07,07/02/12,"02/12/2007""  ""08:39:25 a02/p02",0839,"02/12/2007""  ""08:39:26 a02/p02",08:39,81,892858.31700000004,503002.52299999999,893172.310,503170.250
1228 THEO DICKINSON DR,,07001289,1,PRB,PROPERTY LOST,07U,"02/12/2007""  ""19:24:52 a02/p02",02/12/07,07/02/12,"02/10/2007""  ""17:00:00 a02/p02",1700,"02/10/2007""  ""18:00:00 a02/p02",17:00,63,893509.95700000005,503319.49900000001,892692.560,501420.220
1365 MEMORIAL DR,,07001292,1,THC,THEFT FROM MOTOR VEHICLE,07U,"02/12/2007""  ""19:55:14 a02/p02",02/12/07,07/02/12,"02/ 9/2007""  ""19:30:00 a02/p02",1930,"02/ 9/2007""  ""21:30:00 a02/p02",19:30,,,,894135.560,503185.160
1241 THEO DICKINSON DR,,07001302,1,FDD,FD INJURED PERSON,07U,"02/12/2007""  ""23:54:48 a02/p02",02/12/07,07/02/12,"02/12/2007""  ""23:19:47 a02/p02",2319,"02/12/2007""  ""23:19:48 a02/p02",23:19,81,892858.31700000004,503002.52299999999,893254.750,504971.780
1216 THEO DICKINSON DR,,07001321,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/13/2007""  ""00:00:00 a02/p02",02/13/07,07/02/13,"02/13/2007""  ""00:00:00 a02/p02",1103,"02/13/2007""  ""00:00:00 a02/p02",11:03,62,893730.56900000002,503420.55200000003,893424.250,504611.500
5600 MILLER RD,,07001319,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/13/2007""  ""00:00:00 a02/p02",02/13/07,07/02/13,"02/13/2007""  ""00:00:00 a02/p02",1040,"02/13/2007""  ""00:00:00 a02/p02",10:40,,,,891911.940,501576.970
5665 PONCE DE LEON BLVD,,07001331,1,PRB,PROPERTY LOST,07U,"02/13/2007""  ""15:10:09 a02/p02",02/13/07,07/02/13,"02/ 6/2007""  ""11:30:00 a02/p02",1130,"02/ 6/2007""  ""15:30:00 a02/p02",11:30,,,,892659.810,504265.590
1221 WILLIAM E WALSH AV,43D,07001338,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,"02/13/2007""  ""16:21:12 a02/p02",02/13/07,07/02/13,"02/13/2007""  ""16:10:00 a02/p02",1610,"02/13/2007""  ""16:15:00 a02/p02",16:10,60,893899.23800000001,503195.21100000001,894667.930,504124.650
5501 SAN AMARO DR,,07001337,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"02/13/2007""  ""16:28:57 a02/p02",02/13/07,07/02/13,"02/13/2007""  ""14:50:00 a02/p02",1450,"02/13/2007""  ""14:55:00 a02/p02",14:50,,,,894245.500,506085.060
1300 MEMORIAL DR,,07001339,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"02/13/2007""  ""17:02:28 a02/p02",02/13/07,07/02/13,"02/13/2007""  ""16:35:27 a02/p02",1635,"02/13/2007""  ""16:40:28 a02/p02",16:34,16,893634.74199999997,505003.36800000002,894137.690,503780.250
1300 MEMORIAL DR,,07001365,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"02/14/2007""  ""13:50:00 a02/p02",02/14/07,07/02/14,"02/14/2007""  ""11:30:00 a02/p02",1130,"02/14/2007""  ""11:40:00 a02/p02",11:30,16,893634.74199999997,505003.36800000002,893750.000,503560.280
1306 STANFORD DR,,07001371,1,ZOA,TRESPASS WARNING,07U,"02/14/2007""  ""14:20:00 a02/p02",02/14/07,07/02/14,"02/14/2007""  ""13:55:00 a02/p02",1355,"02/14/2007""  ""14:10:00 a02/p02",13:54,31,893821.40300000005,504487.02600000001,893255.060,504941.780
5030 BRUNSON DR,,07001379,1,ZOE,SUSPICIOUS INCIDENT,07U,"02/14/2007""  ""17:42:26 a02/p02",02/14/07,07/02/14,"02/14/2007""  ""12:30:00 a02/p02",1230,"02/14/2007""  ""16:30:00 a02/p02",12:30,19,894255.06599999999,505594.31900000002,894285.000,506040.970
5050 BRUNSON DR,,07001415,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/15/2007""  ""00:00:00 a02/p02",02/15/07,07/02/15,"02/15/2007""  ""00:00:00 a02/p02",1417,"02/15/2007""  ""00:00:00 a02/p02",14:17,20,894420.18700000003,505665.27899999998,894667.940,504124.660
1535 BRESCIA AV,,07001406,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"02/15/2007""  ""00:00:00 a02/p02",02/15/07,07/02/15,"02/15/2007""  ""00:00:00 a02/p02",1035,"02/15/2007""  ""00:00:00 a02/p02",10:35,,,,891546.500,502071.090
