address,apt,case,primary_offense,offense_code,offense,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
1216 THEO DICKINSON DR,,07001321,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-13,2007-02-13,1103,2007-02-13,1103,62,893730.56900000002,503420.55200000003
5600 MILLER RD,,07001319,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-13,2007-02-13,1040,2007-02-13,1040,,891911.940,501576.970
5665 PONCE DE LEON BLVD,,07001331,1,PRB,PROPERTY LOST,2007-02-13,2007-02-06,1130,2007-02-06,1130,,892659.810,504265.590
1221 WILLIAM E WALSH AV,43D,07001338,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-02-13,2007-02-13,1610,2007-02-13,1610,60,893899.23800000001,503195.21100000001
5501 SAN AMARO DR,,07001337,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-02-13,2007-02-13,1450,2007-02-13,1450,,894245.500,506085.060
1300 MEMORIAL DR,,07001339,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-02-13,2007-02-13,1635,2007-02-13,1634,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,07001365,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-02-14,2007-02-14,1130,2007-02-14,1130,16,893634.74199999997,505003.36800000002
1306 STANFORD DR,,07001371,1,ZOA,TRESPASS WARNING,2007-02-14,2007-02-14,1355,2007-02-14,1354,31,893821.40300000005,504487.02600000001
5030 BRUNSON DR,,07001379,1,ZOE,SUSPICIOUS INCIDENT,2007-02-14,2007-02-14,1230,2007-02-14,1230,19,894255.06599999999,505594.31900000002
5050 BRUNSON DR,,07001415,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-15,2007-02-15,1417,2007-02-15,1417,20,894420.18700000003,505665.27899999998
1535 BRESCIA AV,,07001406,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-15,2007-02-15,1035,2007-02-15,1035,,891546.500,502071.090
1575 LIGURIA AV,,07001393,1,VAA,VANDALISM TO STRUCTURE,2007-02-15,2007-02-14,1800,2007-02-15,1800,105,891500.13199999998,502206.99300000002
1211 THEO DICKINSON DR,421,07001407,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-02-15,2007-02-15,1120,2007-02-15,1120,,893303.870,503282.280
1244 STANFORD DR,,07001411,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-02-15,2007-02-14,1830,2007-02-15,1830,45,895022.70700000005,504471.212
5185 PONCE DE LEON BLVD,344,07001409,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-02-15,2007-02-15,1253,2007-02-15,1253,,893303.870,503282.280
1241 THEO DICKINSON DR,,07001425,1,THC,THEFT FROM MOTOR VEHICLE,2007-02-15,2007-02-15,1950,2007-02-15,1950,81,892858.31700000004,503002.52299999999
1300 MEMORIAL DR,,07001439,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-16,2007-02-16,1030,2007-02-16,1030,16,893634.74199999997,505003.36800000002
1300 STANFORD DR,,07001438,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-16,2007-02-16,1006,2007-02-16,1006,,891586.880,502093.340
1231 THEO DICKINSON DR,,07001430,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-02-16,2007-02-16,0025,2007-02-16,0.017,,893881.060,503611.660
1231 THEO DICKINSON DR,,07001430,2,FDD,FD INJURED PERSON,2007-02-16,2007-02-16,0025,2007-02-16,0.017,,892669.500,504245.340
1306 STANFORD DR,,07001445,1,TVE,THEFT OF BICYCLE,2007-02-16,2007-01-26,1200,2007-01-28,1200,31,893821.40300000005,504487.02600000001
1231 THEO DICKINSON DR,,07001464,1,ZOD,INCIDENT REPORT,2007-02-17,2007-02-17,0330,2007-02-17,0330,,893424.250,504611.500
1300 MEMORIAL DR,BLK,07001462,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,2007-02-17,2007-02-17,0126,2007-02-17,0.059,16,893634.74199999997,505003.36800000002
1570 LIGURIA AV,,07001482,1,ZOA,TRESPASS WARNING,2007-02-18,2007-02-18,0205,2007-02-18,0.086,104,891512.72,501942.45299999998
1231 THEO DICKINSON DR,,07001483,2,ALA,ALCOHOL JUVENILE VIOLATION,2007-02-18,2007-02-18,0218,2007-02-18,0.095,,893333.940,505047.630
1231 THEO DICKINSON DR,,07001483,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,2007-02-18,2007-02-18,0218,2007-02-18,0.095,,894285.000,506040.970
1101 STANFORD DR,623,07001491,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-02-18,2007-02-18,2018,2007-02-18,2018,,0.000,0.000
1301 STANFORD DR,,07001499,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-19,2007-02-19,1427,2007-02-19,1427,50,894666.745,504343.22399999999
1311 MILLER DR,,07001500,1,PRB,PROPERTY LOST,2007-02-19,2007-02-14,1930,2007-02-14,1930,,893930.810,506169.750
5185 PONCE DE LEON BLVD,242,07001503,1,SCE,SIMPLE HARASSMENT,2007-02-19,2007-02-13,1700,2007-02-13,1700,,893288.190,503307.880
1300 MEMORIAL DR,,07001539,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-20,2007-02-20,1210,2007-02-20,1210,16,893634.74199999997,505003.36800000002
5050 BRUNSON DR,,07001529,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-20,2007-02-20,1000,2007-02-20,1000,20,894420.18700000003,505665.27899999998
5600 MILLER DR,,07001530,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-20,2007-02-20,1010,2007-02-20,1010,,894074.940,503721.690
1252 MEMORIAL DR,,07001561,1,ZOD,INCIDENT REPORT,2007-02-20,2007-02-20,1700,2007-02-20,1700,17,893876.15800000005,505263.125
1330 MILLER DR,,07001563,1,THK,THEFT OTHER,2007-02-20,2007-02-20,2130,2007-02-20,2130,32,893531.48600000003,504366.55300000001
1111 MEMORIAL DR,,07001594,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-21,2007-02-21,1510,2007-02-21,1510,18,894105.66599999997,505505.27299999999
1244 THEO DICKINSON DR,,07001572,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-21,2007-02-21,0951,2007-02-21,0951,,893149.690,503104.660
1320 CAMPO SANO AV,,07001580,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-21,2007-02-21,1236,2007-02-21,1236,,893812.060,506200.880
1300 CAMPO SANO AV,,07001595,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-21,2007-02-21,1535,2007-02-21,1535,,894689.880,504124.530
1203 THEO DICKINSON DR,41K,07001596,1,FRC,FRAUD BY CONFIDENCE GAME,2007-02-21,2007-01-10,1200,2007-02-21,1200,,894179.500,506143.780
1203 THEO DICKINSON DR,41K,07001596,2,FRE,FRAUD BY IDENTITY THEFT / IMPERSONATION,2007-02-21,2007-01-10,1200,2007-02-21,1200,,893303.880,503282.280
1200 THEO DICKINSON DR,BLK,07001606,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-02-22,2007-02-22,0000,2007-02-22,0000,,893303.880,503282.280
1301 STANFORD DR,,07001620,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-22,2007-02-22,1217,2007-02-22,1216,50,894666.745,504343.22399999999
5821 SAN AMARO DR,,07001619,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-22,2007-02-22,1112,2007-02-22,1112,,892136.930,502902.210
5000 BRUNSON DR,BLK,07001627,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-22,2007-02-22,1533,2007-02-22,1533,,894667.940,504124.660
1311 MILLER DR,,07001641,1,ZOD,INCIDENT REPORT,2007-02-22,2007-02-22,2102,2007-02-22,2102,,893881.060,503611.660
1238 THEO DICKINSON DR,,07001645,1,VAC,VANDALISM TO PERSONAL PROPERTY,2007-02-23,2007-02-22,2315,2007-02-22,2315,64,893333.80900000001,503125.55
5900 SAN AMARO DR,BLK,07001682,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-02-24,2007-02-24,0155,2007-02-24,0.079,,893424.250,504611.500
5900 SAN AMARO DR,BLK,07001682,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,2007-02-24,2007-02-24,0155,2007-02-24,0.079,,893199.630,503231.970
1221 WILLIAM E WALSH AV,43D,07001686,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-02-24,2007-02-24,0400,2007-02-24,0400,60,893899.23800000001,503195.21100000001
1239 THEO DICKINSON DR,,07001677,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-02-24,2007-02-24,0040,2007-02-24,0.027,,892161.250,502788.720
1200 THEO DICKINSON DR,BLK,07001684,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2007-02-24,2007-02-24,0300,2007-02-24,0300,,895153.380,503690.130
1200 THEO DICKINSON DR,BLK,07001684,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,2007-02-24,2007-02-24,0300,2007-02-24,0300,,892161.250,502788.720
1306 STANFORD DR,,07001712,1,PRB,PROPERTY LOST,2007-02-25,2007-02-24,1900,2007-02-24,1900,31,893821.40300000005,504487.02600000001
1300 MEMORIAL DR,,07001760,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-26,2007-02-26,1328,2007-02-26,1328,16,893634.74199999997,505003.36800000002
1111 MEMORIAL DR,,07001750,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-26,2007-02-26,1010,2007-02-26,1010,18,894105.66599999997,505505.27299999999
1111 MEMORIAL DR,,07001761,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-26,2007-02-26,1345,2007-02-26,1345,18,894105.66599999997,505505.27299999999
1245 DAUER DR,,07001739,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-26,2007-02-26,0930,2007-02-26,0930,65,893424.071,502854.73300000001
1245 DAUER DR,,07001764,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-26,2007-02-26,1500,2007-02-26,1500,65,893424.071,502854.73300000001
1150 STANFORD DR,,07001745,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-26,2007-02-26,0950,2007-02-26,0950,133,894933.25600000005,503710.15
5821 SAN AMARO DR,,07001740,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-26,2007-02-26,0917,2007-02-26,0917,,895227.560,503603.810
1211 THEO DICKINSON DR,,07001729,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-26,2007-02-25,2350,2007-02-25,2350,,893705.940,502575.750
1245 DAUER DR,,07001778,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-27,2007-02-27,0950,2007-02-27,0950,65,893424.071,502854.73300000001
1245 DAUER DR,,07001788,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-27,2007-02-27,1230,2007-02-27,1230,65,893424.071,502854.73300000001
1101 STANFORD DR,,07001776,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-27,2007-02-27,0952,2007-02-27,0952,,893147.190,503186.560
1101 STANFORD DR,,07001779,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-27,2007-02-27,0850,2007-02-27,0850,,893147.190,503186.560
5050 BRUNSON DR,,07001816,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-28,2007-02-28,1025,2007-02-28,1025,20,894420.18700000003,505665.27899999998
1241 THEO DICKINSON DR,,07001829,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-28,2007-02-28,1508,2007-02-28,1508,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,07001830,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-28,2007-02-28,1508,2007-02-28,1508,81,892858.31700000004,503002.52299999999
6100 SAN AMARO DR,,07001824,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-02-28,2007-02-28,1423,2007-02-28,1423,,893172.310,503170.250
1241 THEO DICKINSON DR,,07001806,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-02-28,2007-02-28,0129,2007-02-28,0.061,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,07001806,2,PRA,PROPERTY FOUND / IMPOUNDED,2007-02-28,2007-02-28,0129,2007-02-28,0.061,81,892858.31700000004,503002.52299999999
5600 PAVIA ST,,07001817,1,STC,STOLEN PROPERTY RECOVERY,2007-02-28,2007-02-28,1030,2007-02-28,1030,,893172.310,503170.250
1239 THEO DICKINSON DR,WT 1006,07001820,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-02-28,2007-02-28,1215,2007-02-28,1215,,893371.630,502064.840
5030 BRUNSON DR,RM 332,07001826,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-02-28,2007-02-15,0000,2007-02-28,0000,19,894255.06599999999,505594.31900000002
1241 THEO DICKINSON DR,,07001839,2,FRD,FRAUD BY CREDIT CARD / ATM,2007-02-28,2007-02-23,1700,2007-02-23,1700,81,892858.31700000004,503002.52299999999
1241 THEO DICKINSON DR,,07001839,1,THK,THEFT OTHER,2007-02-28,2007-02-23,1700,2007-02-23,1700,81,892858.31700000004,503002.52299999999
5400 PONCE DE LEON BLVD,,07001844,1,ASA,ASSIST LAW AGENCY,2007-02-28,2007-02-28,2047,2007-02-28,2047,,893172.310,503170.250
5400 PONCE DE LEON BLVD,,07001844,2,FDD,FD INJURED PERSON,2007-02-28,2007-02-28,2047,2007-02-28,2047,,891856.880,502611.310
5050 BRUNSON DR,,07001864,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-01,2007-03-01,1020,2007-03-01,1020,20,894420.18700000003,505665.27899999998
5050 BRUNSON DR,,07001878,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-01,2007-03-01,1340,2007-03-01,1340,20,894420.18700000003,505665.27899999998
5050 BRUNSON DR,,07001880,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-01,2007-03-01,1425,2007-03-01,1425,20,894420.18700000003,505665.27899999998
1100 STANFORD DR,,07001862,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-01,2007-03-01,0930,2007-03-01,0930,,894285.000,506040.970
5200 PONCE DE LEON BLVD,BLK,07001851,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-01,2007-03-01,0100,2007-03-01,0.041,,894285.000,506040.970
5400 PONCE DE LEON BLVD,,07001860,1,FDD,FD INJURED PERSON,2007-03-01,2007-03-01,0900,2007-03-01,0900,,894285.000,506040.970
1241 THEO DICKINSON DR,,07001893,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-03-01,2007-03-01,1450,2007-03-01,1450,81,892858.31700000004,503002.52299999999
1507 LEVANTE AV,,07001905,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-03-01,2007-03-01,2331,2007-03-01,2331,95,891853.24100000004,501275.31300000002
1507 LEVANTE AV,,07001905,2,PRA,PROPERTY FOUND / IMPOUNDED,2007-03-01,2007-03-01,2331,2007-03-01,2331,95,891853.24100000004,501275.31300000002
1535 CORNICHE AV,,07001906,1,THC,THEFT FROM MOTOR VEHICLE,2007-03-02,2007-03-01,2100,2007-03-01,2100,,893172.310,503170.250
1239 THEO DICKINSON DR,RT212,07001909,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-03-02,2007-03-02,0230,2007-03-02,0230,,894137.690,503780.250
5501 SAN AMARO DR,204A,07001918,1,ASA,ASSIST LAW AGENCY,2007-03-02,2007-03-02,0714,2007-03-02,0713,,895346.880,503851.810
1241 THEO DICKINSON DR,,07001927,1,THC,THEFT FROM MOTOR VEHICLE,2007-03-02,2007-03-02,1030,2007-03-02,1030,81,892858.31700000004,503002.52299999999
5900 SAN AMARO DR,BLK,07001935,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-03-02,2007-03-02,1552,2007-03-02,1552,,893254.750,504971.780
1265 DAUER DR,,07001965,1,DIB,DISTURBANCE OTHER,2007-03-03,2007-03-03,1430,2007-03-03,1430,,893254.750,504971.780
1101 STANFORD DR,446,07001979,1,ZOJ,BAKER / MARCHMAN ACT,2007-03-03,2007-03-03,2306,2007-03-03,2306,,892669.500,504245.340
1200 THEO DICKINSON DR,BLK,07001981,1,THC,THEFT FROM MOTOR VEHICLE,2007-03-04,2007-03-03,1600,2007-03-04,1600,,893881.060,503611.660
5185 PONCE DE LEON BLVD,235,07001996,1,SCE,SIMPLE HARASSMENT,2007-03-04,2007-03-04,0021,2007-03-04,0.014,,895227.560,503603.810
1101 STANFORD DR,,07001999,1,VAB,VANDALISM TO VEHICLE,2007-03-04,2007-03-04,0400,2007-03-04,0400,,893254.750,504971.780
1306 STANFORD DR,,07002003,1,PRB,PROPERTY LOST,2007-03-04,2007-02-28,1800,2007-02-28,1800,31,893821.40300000005,504487.02600000001
1300 MEMORIAL DR,,07002018,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-05,2007-03-05,0925,2007-03-05,0925,16,893634.74199999997,505003.36800000002
5615 PAVIA ST,,07002031,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-05,2007-03-05,1515,2007-03-05,1515,54,894485.30200000003,503768.17499999999
1535 LEVANTE AV,,07002017,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-05,2007-03-05,0925,2007-03-05,0925,94,891627.89,501154.33500000002
5185 STANFORD DR,,07002025,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-05,2007-03-05,1240,2007-03-05,1240,,892215.310,503504.340
1101 STANFORD DR,,07002029,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-05,2007-03-05,1425,2007-03-05,1425,,894842.250,504006.090
5030 BRUNSON DR,,07002032,1,FRL,FRAUD OTHER JURISDICTION,2007-03-05,2007-02-01,1200,2007-02-21,1200,19,894255.06599999999,505594.31900000002
1300 MEMORIAL DR,,07002033,1,PRB,PROPERTY LOST,2007-03-05,2007-02-19,1800,2007-02-19,1800,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,07002037,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-03-05,2007-03-05,1720,2007-03-05,1720,16,893634.74199999997,505003.36800000002
1241 THEO DICKINSON DR,,07002050,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-06,2007-03-06,0915,2007-03-06,0915,81,892858.31700000004,503002.52299999999
5100 BRUNSON DR,,07002051,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-06,2007-03-06,0930,2007-03-06,0930,,893423.310,504641.500
1101 STANFORD DR,,07002052,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-06,2007-03-06,0915,2007-03-06,0915,,0.000,0.000
5600 PONCE DE LEON BLVD,BLK,07002046,1,VAB,VANDALISM TO VEHICLE,2007-03-06,2007-03-05,1830,2007-03-06,1830,,893629.750,505278.660
1244 STANFORD DR,,07002098,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-07,2007-03-07,1250,2007-03-07,1249,45,895022.70700000005,504471.212
1531 BRESCIA AVE,,07002088,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-07,2007-03-07,0841,2007-03-07,0841,,893303.880,503282.280
5000 PAVIA STREET,,07002090,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-07,2007-03-07,0850,2007-03-07,0850,,892157.130,502897.630
1311 MILLER DR,,07002101,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-07,2007-03-07,1338,2007-03-07,1338,,895227.560,503603.810
5801 SAN AMARO DR,,07002109,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-07,2007-03-07,1550,2007-03-07,1549,,893172.310,503170.250
5501 SAN AMARO DR,,07002112,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-07,2007-03-07,1659,2007-03-07,1659,,892157.060,501852.690
1300 MEMORIAL DR,,07002085,1,ZOD,INCIDENT REPORT,2007-03-07,2007-03-06,2340,2007-03-07,2340,16,893634.74199999997,505003.36800000002
1211 THEO DICKINSON DR,,07002093,1,ZOA,TRESPASS WARNING,2007-03-07,2007-03-07,1005,2007-03-07,1005,,894412.440,504032.880
1245 DAUER DR,1A101,07002094,1,SCB,SIMPLE ASSAULT / THREATS,2007-03-07,2007-03-02,1450,2007-03-02,1450,65,893424.071,502854.73300000001
1231 THEO DICKINSON DR,204,07002107,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-03-07,2007-02-26,2300,2007-02-27,2300,,895227.560,503603.810
1231 THEO DICKINSON DR,BLK,07002133,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-08,2007-03-08,0930,2007-03-08,0930,,893255.060,504941.780
1100 MEMORIAL DR,,07002134,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-08,2007-03-08,0946,2007-03-08,0946,,894348.630,504099.060
1365 MEMORIAL DR,,07002135,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-08,2007-03-08,1052,2007-03-08,1052,,893603.060,505267.690
5225 PAVIA STREET,,07002149,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-08,2007-03-08,1520,2007-03-08,1520,,895346.880,503851.810
6201 SAN AMARO DR,,07002123,1,SCA,SIMPLE BATTERY,2007-03-08,2007-03-08,0123,2007-03-08,0.057,,893202.500,503207.000
1211 THEO DICKINSON DR,,07002125,1,SXE,SEXUAL INDECENT EXPOSURE,2007-03-08,2007-03-08,0157,2007-03-08,0.081,,893750.000,503560.280
6201 SAN AMARO DR,,07002124,1,ZOA,TRESPASS WARNING,2007-03-08,2007-03-08,0220,2007-03-08,0.097,,893303.870,503282.280
1300 STANFORD DR,BLK,07002119,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,2007-03-08,2007-03-07,1900,2007-03-07,1900,,894923.060,505214.410
1101 STANFORD DR,,07002129,1,ZOD,INCIDENT REPORT,2007-03-08,2007-03-08,0332,2007-03-08,0332,,892186.190,501380.970
1101 STANFORD DR,,07002130,1,FDD,FD INJURED PERSON,2007-03-08,2007-03-08,0346,2007-03-08,0346,,894688.750,504113.880
5665 PONCE DE LEON BLVD,,07002143,2,FRL,FRAUD OTHER JURISDICTION,2007-03-08,2007-03-07,1800,2007-03-08,1800,,893698.190,502569.410
5665 PONCE DE LEON BLVD,,07002143,1,THK,THEFT OTHER,2007-03-08,2007-03-07,1800,2007-03-08,1800,,891951.060,502352.380
5250 UNIVERSITY DR,204,07002158,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-03-08,2007-03-08,1230,2007-03-08,1230,,894383.750,505930.720
5100 BRUNSON DR,,07002159,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-03-08,2007-03-07,1930,2007-03-07,1930,,893303.880,503282.280
5600 GEORGE E MERRICK ST,BLK,07002167,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-03-09,2007-03-08,2348,2007-03-08,2348,,895374.630,503876.970
5600 PONCE DE LEON BLVD,,07002172,1,VAB,VANDALISM TO VEHICLE,2007-03-09,2007-03-09,0400,2007-03-09,0400,,895234.060,503611.910
1111 MEMORIAL DR,,07002186,1,VAB,VANDALISM TO VEHICLE,2007-03-09,2007-03-08,1200,2007-03-08,1200,18,894105.66599999997,505505.27299999999
5185 PONCE DE LEON BLVD,,07002194,1,VAC,VANDALISM TO PERSONAL PROPERTY,2007-03-09,2007-03-08,1800,2007-03-09,1800,,895227.560,503603.810
1245 DAUER DR,,07002206,1,THI,THEFT BY PICKPOCKET,2007-03-09,2007-03-09,2140,2007-03-09,2140,65,893424.071,502854.73300000001
1231 THEO DICKINSON DR,,07002211,1,THI,THEFT BY PICKPOCKET,2007-03-10,2007-03-09,2315,2007-03-09,2315,,892196.310,501598.970
1231 THEO DICKINSON DR,,07002210,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-03-10,2007-03-10,0122,2007-03-10,0.056,,893288.190,503307.880
1216 THEO DICKINSON DR,36C,07002214,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-03-10,2007-03-10,0236,2007-03-10,0236,62,893730.56900000002,503420.55200000003
5183 PONCE DE LEON BLVD,,07002259,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-12,2007-03-12,1035,2007-03-12,1035,49,895569.78700000001,504323.94
1100 STANFORD DR,,07002257,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-12,2007-03-12,1005,2007-03-12,1005,,0.000,0.000
1231 THEO DICKINSON DR,717,07002252,1,ZOJ,BAKER / MARCHMAN ACT,2007-03-12,2007-03-11,2235,2007-03-11,2235,,893881.060,503611.660
1525 ALBENGA AV,,07002254,1,VAA,VANDALISM TO STRUCTURE,2007-03-12,2007-03-12,0250,2007-03-12,0250,109,891786.45900000003,502485.90500000003
1231 THEO DICKINSON DR,,07002271,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-03-12,2007-03-12,1230,2007-03-12,1230,,893393.310,504630.530
5801 PONCE DE LEON BLVD,,07002325,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-13,2007-03-13,1435,2007-03-13,1435,,892137.810,502371.590
1231 THEO DICKINSON DR,,07002308,1,PRA,PROPERTY FOUND / IMPOUNDED,2007-03-13,2007-03-13,0155,2007-03-13,0.079,,894704.560,503695.720
1241 THEO DICKINSON DR,,07002330,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2007-03-13,2007-03-06,0955,2007-03-06,0955,81,892858.31700000004,503002.52299999999
1204 THEO DICKINSON DR,,07002344,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-14,2007-03-14,0845,2007-03-14,0845,61,893997.68799999997,503562.033
5815 STANFORD DR,,07002348,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-14,2007-03-14,1020,2007-03-14,1020,,892145.880,503167.780
5225 STANFORD DR,,07002359,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,2007-03-14,2007-03-14,1540,2007-03-14,1540,,894667.940,504124.660
5202 MERRICK ST,,07002353,1,ZOJ,BAKER / MARCHMAN ACT,2007-03-14,2007-03-14,0930,2007-03-14,0930,,893303.880,503282.280
1330 MILLER DR,,07002372,1,ZOA,TRESPASS WARNING,2007-03-15,2007-03-14,2310,2007-03-14,2310,32,893531.48600000003,504366.55300000001
1306 STANFORD DR,,07002401,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-03-16,2007-03-16,0056,2007-03-16,0.038,31,893821.40300000005,504487.02600000001
1570 LIGURIA AV,,07002416,1,ZOE,SUSPICIOUS INCIDENT,2007-03-16,2007-03-16,1020,2007-03-16,1020,104,891512.72,501942.45299999998
5185 PONCE DE LEON BLVD,,07002442,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-03-17,2007-03-17,0053,2007-03-17,0.036,,0.000,0.000
