address,apt,case,primary_offense,offense_code,offense,tract,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
1239 DICKINSON DR,WT206,13006767,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-11,2013-09-11,2220,2013-09-11,2225,,,
5665 PONCE DE LEON BLVD,,13006772,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-12,2013-09-12,1045,2013-09-12,1046,,,
1231 STANFORD DR,,13006810,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-13,2013-09-13,1055,2013-09-13,1104,,,
1239 DICKINSON DR,,13006837,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-14,2013-09-14,0000,2013-09-14,0020,,,
5665 PONCE DE LEON BLVD,,13006893,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-16,2013-09-16,1700,2013-09-16,2000,,,
1231 DICKINSON DR,PT 321,13006954,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-18,2013-09-18,2145,2013-09-18,2159,,,
1231 DICKINSON DR,,13006956,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-19,2013-09-18,2345,2013-09-18,2359,,,
1101 STANFORD DR,,13006992,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-20,2013-09-20,0130,2013-09-20,0146,,,
1251 MEMORIAL DR,,13007074,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-23,2013-09-23,0930,2013-09-23,0930,,,
1231 DICKINSON DR,PT111,13007243,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-09-29,2013-09-29,0115,2013-09-29,0125,,,
1244 DICKINSON DR,,13007303,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-01,2013-10-01,1100,2013-10-01,1135,637,895021.90500000003,504664.266
5185 PONCE DE LEON BLVD,PRC 412,13007467,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-08,2013-10-07,2206,2013-10-07,2206,,,
1216 DICKINSON DR,,13007585,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-12,2013-10-11,2253,2013-10-11,2253,,,
5665 PONCE DE LEON BLVD,,13007661,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-14,2013-10-14,1627,2013-10-14,1627,123,893056.50699999998,501950.05499999999
1306 STANFORD DR,,13007732,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-16,2013-10-15,1500,2013-10-16,1530,,,
1570 LIGURIA AV,302D,13007799,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-18,2013-10-18,1508,2013-10-18,1508,,,
1231 DICKINSON DR,MT613,13007830,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-19,2013-10-19,2300,2013-10-19,2305,,,
1239 DICKINSON DR,WT403,13008003,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-26,2013-10-25,2300,2013-10-25,2305,,,
1211 DICKINSON DR,,13008017,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-26,2013-10-26,1125,2013-10-26,1130,,,
1204 DICKINSON DR,,13008053,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-28,2013-10-28,0745,2013-10-28,0800,61,893997.68799999997,503562.033
1101 STANFORD DR,504,13008078,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-10-28,2013-10-28,1631,2013-10-28,1631,,,
1211 DICKINSON DR,372,13008247,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-03,2013-11-03,1514,2013-11-03,1514,,,
1306 STANFORD DR,,13008305,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-05,2013-11-05,1557,2013-11-05,1557,883,894044.60699999996,504443.06599999999
5150 BRUNSON DR,187,13008313,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-06,2013-11-06,0100,2013-11-06,0101,,,
5185 PONCE DE LEON BLVD,502,13008351,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-06,2013-11-06,2337,2013-11-06,2337,,,
1239 DICKINSON DR,RT 605,13008386,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-07,2013-11-07,2020,2013-11-07,2030,,,
1239 DICKINSON DR,WT609,13008403,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-08,2013-11-08,1330,2013-11-08,1331,74,892974.25199999998,503706.15500000003
5185 PONCE DE LEON BLVD,756,13008421,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-08,2013-11-08,1735,2013-11-08,1738,,,
5185 PONCE DE LEON BLVD,207,13008455,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-10,2013-11-10,1401,2013-11-10,1401,,,
5185 PONCE DE LEON BLVD,P237,13008456,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-10,2013-11-10,1605,2013-11-10,1645,130,895341.32,504085.989
1231 DICKINSON DR,PT708,13008478,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-12,2013-11-11,1819,2013-11-11,1825,71,893300.82700000005,503382.65600000002
1239 STANFORD DR,905,13008504,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-12,2013-11-12,2217,2013-11-12,2217,,,
5185 PONCE DE LEON BLVD,,13008532,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-14,2013-11-14,0010,2013-11-14,0015,,,
1231 DICKINSON DR,MT718,13008568,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-15,2013-11-15,0100,2013-11-15,0200,,,
5185 PONCE DE LEON BLVD,216,13008611,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-15,2013-11-15,2045,2013-11-15,2055,,,
1239 DICKINSON DR,RT518,13008629,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-16,2013-11-16,1620,2013-11-16,1625,,,
1211 DICKINSON DR,433,13008657,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-17,2013-11-17,2030,2013-11-17,2030,,,
5801 SAN AMARO DR,,13008660,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-18,2013-11-18,0751,2013-11-18,0805,,,
1231 DICKINSON DR,MT1205,13008717,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-19,2013-11-19,2241,2013-11-19,2246,,,
1231 DICKINSON DR,,13008753,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-20,2013-11-20,2044,2013-11-20,2045,,,
1231 DICKINSON DR,PT319,13008786,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-22,2013-11-22,0200,2013-11-22,0205,,,
1300 STANFORD DR,,13008840,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-23,2013-11-23,1500,2013-11-23,1507,,,
1101 STANFORD DR,648,13008916,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-11-27,2013-11-26,2315,2013-11-26,2340,,,
1211 DICKINSON DR,317,13009011,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-12-02,2013-11-25,1200,2013-11-30,1200,67,893671.82799999998,503718.77100000001
1239 DICKINSON DR,R712,13009029,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-12-03,2013-12-03,0045,2013-12-03,0130,,,
1500 ALBENGA AV,,13009220,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-12-10,2013-12-10,0035,2013-12-10,0035,,,
1300 MEMORIAL DR,,13009252,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-12-11,2013-12-11,0630,2013-12-11,0630,,,
5100 PISANO AV,140,13009330,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-12-13,2013-12-13,2215,2013-12-13,2215,,,
1200 MEMORIAL DR,,13009438,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-12-17,2013-12-12,0400,2013-12-12,0700,,,
1241 DICKINSON DR,,13009535,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-12-20,2013-12-20,0900,2013-12-20,1747,,,
1239 DICKINSON DR,WT 1006,13009578,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-12-23,2013-12-23,0954,2013-12-23,0954,,,
1215 DICKINSON DR,,13009584,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2013-12-23,2013-12-22,1020,2013-12-22,1025,162,893506.19099999999,503461.01699999999
5202 UNIVERSITY DR,,13006313,1,PRB,PROPERTY LOST,07U,2013-08-26,2013-08-26,1400,2013-08-26,1500,,,
1239 DICKINSON DR,,13006350,1,PRB,PROPERTY LOST,07U,2013-08-27,2013-08-27,1730,2013-08-27,1800,,,
1300 STANFORD DR,,13006368,1,PRB,PROPERTY LOST,07U,2013-08-28,2013-08-27,1400,2013-08-27,1415,,,
1306 STANFORD DR,,13006393,2,PRB,PROPERTY LOST,07U,2013-08-28,2013-08-28,1730,2013-08-28,1815,,,
1211 DICKINSON DR,,13006480,1,PRB,PROPERTY LOST,07U,2013-09-01,2013-08-31,2100,2013-08-31,2200,,,
1239 DICKINSON DR,,13006535,1,PRB,PROPERTY LOST,07U,2013-09-03,2013-09-03,0130,2013-09-03,2000,,,
5665 PONCE DE LEON BLVD,,13006597,1,PRB,PROPERTY LOST,07U,2013-09-05,2013-09-04,1940,2013-09-04,2200,,,
5185 PONCE DE LEON BLVD,MT517,13006622,1,PRB,PROPERTY LOST,07U,2013-09-06,2013-09-06,0910,2013-09-06,1556,129,895055.79700000002,504146.53700000001
1306 STANFORD DR,,13006830,1,PRB,PROPERTY LOST,07U,2013-09-13,2013-09-13,0800,2013-09-13,1100,,,
1111 MEMORIAL DR,,13006847,1,PRB,PROPERTY LOST,07U,2013-09-14,2013-09-14,1800,2013-09-14,1925,,,
1330 MILLER DR,,13006908,1,PRB,PROPERTY LOST,07U,2013-09-17,2013-09-17,1000,2013-09-17,1215,302,893547.69200000004,504514.42099999997
1300 MEMORIAL DR,,13006939,1,PRB,PROPERTY LOST,07U,2013-09-18,2013-09-18,1226,2013-09-18,1227,,,
1239 DICKINSON DR,RT712,13006953,1,PRB,PROPERTY LOST,07U,2013-09-18,2013-09-18,1530,2013-09-18,1700,73,892981.07499999995,503526.10499999998
1500 ALBENGA AV,,13007014,1,PRB,PROPERTY LOST,07U,2013-09-20,2013-09-13,0930,2013-09-13,0935,,,
5150 BRUNSON DR,,13007342,1,PRB,PROPERTY LOST,07U,2013-10-02,2013-10-01,1400,2013-10-01,1500,,,
5665 PONCE DE LEON BLVD,,13007514,1,PRB,PROPERTY LOST,07U,2013-10-09,2013-10-05,1900,2013-10-09,1630,,,
1101 STANFORD DR,243,13007778,1,PRB,PROPERTY LOST,07U,2013-10-17,2013-10-16,1315,2013-10-16,1630,,,
1300 MEMORIAL DR,,13007903,1,PRB,PROPERTY LOST,07U,2013-10-22,2013-10-22,1335,2013-10-22,1350,16,893634.74199999997,505003.36800000002
5100 BRUNSON DR,1051,13007941,1,PRB,PROPERTY LOST,07U,2013-10-23,2013-10-23,1425,2013-10-23,1440,,,
1215 DICKINSON DR,,13008239,1,PRB,PROPERTY LOST,07U,2013-11-03,2013-11-02,2100,2013-11-02,2200,,,
5400 PONCE DE LEON BLVD,BLK,13008250,1,PRB,PROPERTY LOST,07U,2013-11-03,2013-11-03,0200,2013-11-03,1700,,,
5250 UNIVERSITY DR,,13008274,1,PRB,PROPERTY LOST,07U,2013-11-04,2013-11-04,1430,2013-11-04,1730,,,
5100 BRUNSON DR,,13008303,1,PRB,PROPERTY LOST,07U,2013-11-05,2013-11-04,0900,2013-11-04,1200,,,
1239 DICKINSON DR,,13008424,1,PRB,PROPERTY LOST,07U,2013-11-08,2013-11-08,1200,2013-11-08,1300,,,
1245 DAUER DR,,13008429,1,PRB,PROPERTY LOST,07U,2013-11-08,2013-11-08,2220,2013-11-08,2221,,,
1239 DICKINSON DR,,13008436,1,PRB,PROPERTY LOST,07U,2013-11-09,2013-11-09,0615,2013-11-09,0715,,,
5665 PONCE DE LEON BLVD,,13008522,1,PRB,PROPERTY LOST,07U,2013-11-13,2013-11-13,0900,2013-11-13,1100,,,
5665 PONCE DE LEON BLVD,,13008701,1,PRB,PROPERTY LOST,07U,2013-11-19,2013-11-19,0900,2013-11-19,0910,123,893056.50699999998,501950.05499999999
1100 STANFORD DR,,13008775,1,PRB,PROPERTY LOST,07U,2013-11-21,2013-11-21,1500,2013-11-21,1530,,,
1241 DICKINSON DR,,13009018,1,PRB,PROPERTY LOST,07U,2013-12-02,2013-11-27,1300,2013-11-27,1900,,,
5185 PONCE DE LEON BLVD,,13009205,1,PRB,PROPERTY LOST,07U,2013-12-09,2013-12-08,0200,2013-12-08,0230,128,895168.85600000003,504274.32299999997
1251 MEMORIAL DR,,13009265,1,PRB,PROPERTY LOST,07U,2013-12-11,2013-12-11,1800,2013-12-11,1900,,,
1239 DICKINSON DR,,13009352,1,PRB,PROPERTY LOST,07U,2013-12-14,2013-12-13,1700,2013-12-13,1730,,,
1535 LEVANTE AV,,13009533,1,PRB,PROPERTY LOST,07U,2013-12-20,2013-12-20,0830,2013-12-20,1530,,,
1228 DICKINSON DR,,13005752,1,PRC,PROPERTY DAMAGED,07U,2013-08-06,2013-08-06,0519,2013-08-06,0521,,,
1300 MEMORIAL DR,,13005968,1,PRC,PROPERTY DAMAGED,07U,2013-08-14,2013-08-14,1050,2013-08-14,1057,,,
1241 DICKINSON DR,,13006031,1,PRC,PROPERTY DAMAGED,07U,2013-08-16,2013-08-16,1153,2013-08-16,1153,,,
1525 ALBENGA AV,,13007287,1,PRC,PROPERTY DAMAGED,07U,2013-09-30,2013-09-29,1800,2013-09-30,0900,,,
1306 STANFORD DR,,13007381,1,PRC,PROPERTY DAMAGED,07U,2013-10-04,2013-10-04,0600,2013-10-04,0816,,,
1231 DICKINSON DR,MT512,13007398,2,PRC,PROPERTY DAMAGED,07U,2013-10-05,2013-10-05,0500,2013-10-05,0505,,,
1500 SCODELLA AV,,13008412,1,PRC,PROPERTY DAMAGED,07U,2013-11-08,2013-11-08,1510,2013-11-08,1510,,,
1225 DICKINSON DR,126,13008956,1,PRC,PROPERTY DAMAGED,07U,2013-11-28,2013-11-28,0001,2013-11-28,1601,,,
1231 DICKINSON DR,,13009057,1,PRC,PROPERTY DAMAGED,07U,2013-12-03,2013-12-03,2035,2013-12-03,2036,,,
5400 SAN AMARO DR,BLK,13008299,1,ROD,ROBBERY STRONGARM,07U,2013-11-05,2013-11-05,1414,2013-11-05,1415,844,892561.27599999995,503955.65500000003
1231 DICKINSON DR,PT1007,13006262,1,SCA,SIMPLE BATTERY,07U,2013-08-25,2013-08-24,2100,2013-08-24,2135,71,893300.82700000005,503382.65600000002
1231 DICKINSON DR,,13006265,1,SCA,SIMPLE BATTERY,07U,2013-08-25,2013-08-24,2240,2013-08-24,2245,71,893300.82700000005,503382.65600000002
5800 SAN AMARO DR,BLK,13007587,1,SCA,SIMPLE BATTERY,07U,2013-10-12,2013-10-12,0050,2013-10-12,0051,,,
1241 DICKINSON DR,,13008130,1,SCA,SIMPLE BATTERY,07U,2013-10-30,2013-10-30,1830,2013-10-30,1841,,,
1245 DAUER DR,,13008224,1,SCA,SIMPLE BATTERY,07U,2013-11-03,2013-11-02,2226,2013-11-02,2251,,,
5600 MERRICK DR,,13007311,1,SCB,SIMPLE ASSAULT / THREATS,07U,2013-10-01,2013-10-01,1347,2013-10-01,1347,,,
5665 PONCE DE LEON BLVD,,13007405,1,SCB,SIMPLE ASSAULT / THREATS,07U,2013-10-05,2013-10-04,2200,2013-10-05,0600,,,
5821 SAN AMARO DR,,13008743,1,SCD,SIMPLE STALKING,07U,2013-11-20,2013-10-24,1932,2013-11-20,1237,,,
5665 PONCE DE LEON BLVD,,13006883,1,SCE,SIMPLE HARASSMENT,07U,2013-09-16,2013-08-22,0000,2013-09-16,1534,,,
5665 PONCE DE LEON BLVD,,13007248,1,SCE,SIMPLE HARASSMENT,07U,2013-09-26,2013-09-26,0200,2013-09-26,0514,123,893056.50699999998,501950.05499999999
5665 PONCE DE LEON BLVD,,13007268,1,SCE,SIMPLE HARASSMENT,07U,2013-09-30,2013-09-29,1845,2013-09-29,1845,,,
1252 MEMORIAL DR,,13008437,1,SCE,SIMPLE HARASSMENT,07U,2013-11-09,2013-11-09,1015,2013-11-09,1024,,,
5821 SAN AMARO DR,,13008743,2,SCE,SIMPLE HARASSMENT,07U,2013-11-20,2013-10-24,1932,2013-11-20,1237,,,
5501 SAN AMARO DR,,13009098,1,SCE,SIMPLE HARASSMENT,07U,2013-12-05,2013-12-04,1019,2013-12-04,1020,,,
1211 DICKINSON DR,,13006871,1,STC,STOLEN PROPERTY RECOVERY,07U,2013-09-16,2013-09-16,1010,2013-09-16,1010,,,
1565 LIGURIA AV,,13009392,1,SXF,SEXUAL LEWD / LASCIVIOUS ACT,07U,2013-12-16,2013-12-16,1420,2013-12-16,1420,290,891464.71799999999,502081.93099999998
5185 PONCE DE LEON BLVD,,13007197,1,SXJ,SEXUAL RAPE,07U,2013-09-26,2013-09-25,1700,2013-09-25,1701,130,895341.32,504085.989
1111 MEMORIAL DR,,13009429,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,2013-12-17,2013-12-17,1500,2013-12-17,1500,682,894123.52300000004,505833.62300000002
5665 PONCE DE LEON BLVD,,13006704,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-09-10,2013-09-06,1030,2013-09-06,1600,122,892871.05299999996,501865.95600000001
1111 MEMORIAL DR,,13006986,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-09-19,2013-09-19,0759,2013-09-19,1030,683,894207.348,505740.52500000002
1203 WALSH AV,,13007086,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-09-23,2013-09-12,0830,2013-09-12,1400,58,894141.21200000006,503428.23700000002
5100 BRUNSON DR,,13007689,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-10-15,2013-10-09,0830,2013-10-09,1430,767,894796.68500000006,505624.261
1244 STANFORD DR,,13007792,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-10-18,2013-10-18,0600,2013-10-18,1230,637,895021.90500000003,504664.266
1290 CAMPO SANO AV,,13008261,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-11-04,2013-11-04,1200,2013-11-04,1230,677,893781.82200000004,506189.717
1552 BRESCIA AV,,13008670,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-11-18,2013-11-14,0950,2013-11-17,2000,190,891434.85499999998,501421.20500000002
1535 LEVANTE AV,,13009189,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-12-08,2013-12-08,1800,2013-12-08,1945,239,891859.51399999997,501341.77299999999
5183 PONCE DE LEON BLVD,,13009608,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-12-24,2013-12-24,0010,2013-12-24,1737,49,895569.78700000001,504323.94
5183 PONCE DE LEON BLVD,,13009609,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-12-24,2013-12-24,0010,2013-12-24,1737,49,895569.78700000001,504323.94
1525 ALBENGA AV,,13009663,1,THC,THEFT FROM MOTOR VEHICLE,07U,2013-12-27,2013-12-19,0930,2013-12-27,1950,110,891783.19900000002,502422.848
1000 MEMORIAL DR,,13005979,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-08-14,2013-08-14,1030,2013-08-14,1345,28,894184.72699999996,504997.91200000001
1101 STANFORD DR,,13006297,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-08-26,2013-08-26,1325,2013-08-26,1415,131,895221.08200000005,503966.17599999998
1241 DICKINSON DR,,13006340,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-08-27,2013-08-27,1647,2013-08-27,1647,81,892858.31700000004,503002.52299999999
1570 LIGURIA AV,,13006342,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-08-27,2013-08-26,2000,2013-08-26,2100,104,891512.72,501942.45299999998
5030 BRUNSON DR,,13006379,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-08-28,2013-08-28,0800,2013-08-28,1000,19,894255.06599999999,505594.31900000002
1111 MEMORIAL DR,206,13006419,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-08-29,2013-08-29,0930,2013-08-29,1100,18,894105.66599999997,505505.27299999999
1241 DICKINSON DR,,13006560,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-09-04,2013-09-04,1815,2013-09-04,1820,81,892858.31700000004,503002.52299999999
1330 MILLER DR,210A,13006576,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-09-05,2013-09-04,1230,2013-09-04,2330,32,893531.48600000003,504366.55300000001
1300 MEMORIAL DR,,13006743,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-09-11,2013-09-09,2020,2013-09-10,0030,16,893634.74199999997,505003.36800000002
1306 STANFORD DR,,13006764,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-09-11,2013-09-11,1652,2013-09-11,1759,896,894062.38600000006,504401.13199999998
1306 STANFORD DR,123,13006818,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-09-13,2013-09-06,0800,2013-09-09,0845,884,894116.56799999997,504431.93599999999
1241 DICKINSON DR,,13006901,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-09-17,2013-09-16,1730,2013-09-16,1800,81,892858.31700000004,503002.52299999999
1241 DICKINSON DR,,13006944,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-09-18,2013-09-18,1510,2013-09-18,1545,81,892858.31700000004,503002.52299999999
6200 SAN AMARO DR,,13007003,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-09-20,2013-09-17,1545,2013-09-17,1555,87,892389.13100000005,501428.88400000002
5501 SAN AMARO DR,,13007332,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-02,2013-09-23,1800,2013-10-01,2000,40,892874.24300000002,503990.27299999999
1101 STANFORD DR,300,13007333,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-02,2013-10-01,2100,2013-10-01,2200,47,895051.522,504006.97100000002
1311 MILLER DR,,13007365,2,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-03,2013-10-03,2040,2013-10-03,2045,10,893159.37199999997,504798.79599999997
5185 PONCE DE LEON BLVD,,13007440,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-07,2013-10-06,1500,2013-10-07,0900,130,895341.32,504085.989
1241 DICKINSON DR,,13007489,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-08,2013-10-08,1600,2013-10-08,1630,81,892858.31700000004,503002.52299999999
1306 STANFORD DR,,13007870,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-21,2013-10-18,1800,2013-10-19,1000,878,893889.96,504561.56300000002
5100 BRUNSON DR,,13007904,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-22,2013-10-21,1230,2013-10-21,1330,120,891426.14199999999,502715.17
1330 MILLER DR,,13008063,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-28,2013-10-26,1710,2013-10-27,1000,302,893547.69200000004,504514.42099999997
1101 STANFORD DR,504,13008064,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-28,2013-10-28,0100,2013-10-28,0900,129,895055.79700000002,504146.53700000001
1241 DICKINSON DR,,13008128,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-10-30,2013-10-28,1530,2013-10-29,1800,81,892858.31700000004,503002.52299999999
1239 DICKINSON DR,,13008411,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-11-08,2013-11-08,0740,2013-11-08,0800,75,892755.73499999999,503357.43699999998
1101 STANFORD DR,,13008493,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-11-12,2013-11-05,0930,2013-11-05,1045,48,895121.18,504205.408
1100 MEMORIAL DR,,13008587,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-11-15,2013-11-15,1330,2013-11-15,1345,16,893634.74199999997,505003.36800000002
5100 BRUNSON DR,,13008612,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-11-15,2013-11-15,1600,2013-11-15,1630,21,894413.07900000003,505459.51
1241 DICKINSON DR,,13008746,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-11-20,2013-11-16,1300,2013-11-20,1630,81,892858.31700000004,503002.52299999999
1320 S DIXIE HWY,355,13008869,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-11-25,2013-11-21,1900,2013-11-21,2100,127,89379.23,502019.36
1575 LIGURIA AV,303,13009121,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-12-05,2013-12-05,2130,2013-12-05,2200,108,891547.33,502483.14199999999
5150 BRUNSON DR,LC190,13009209,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-12-09,2013-12-09,1310,2013-12-09,1311,22,894535.49300000002,505370.87
1204 DICKINSON DR,R,13009375,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-12-16,2013-12-12,1335,2013-12-12,1335,61,893997.68799999997,503562.033
1550 BRESCIA AV,,13009448,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-12-18,2013-12-17,1700,2013-12-18,0745,97,891684.67799999996,501443.87400000001
1241 DICKINSON DR,200,13009473,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-12-18,2013-12-18,1900,2013-12-18,1920,81,892858.31700000004,503002.52299999999
1300 MEMORIAL DR,,13009482,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2013-12-19,2013-12-10,0800,2013-12-18,0800,16,893634.74199999997,505003.36800000002
1239 DICKINSON DR,,13009489,1,UNF,Unfounded Theft,07U,2013-12-19,2013-12-19,0430,2013-12-19,0900,75,892755.73499999999,503357.43699999998
1306 STANFORD DR,,13009214,1,THJ,THEFT BY SHOPLIFTING,07U,2013-12-09,2013-12-08,1300,2013-12-08,1500,878,893889.96,504561.56300000002
5600 SAN AMARO DR,,13006327,1,THK,THEFT OTHER,07U,2013-08-27,2013-08-26,2000,2013-08-26,2200,650,892179.09699999995,503277.97100000002
