address,apt,case,primary_offense,offense_code,offense,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
5050 BRUNSON DR,,12005627,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-07-23,2012-07-23,0000,2012-07-23,0000,20,894420.18700000003,505665.27899999998
1252 MEMORIAL DR,,12005628,1,FDD,FD SICK INJURED PERSON,2012-07-23,2012-07-23,1133,2012-07-23,1139,17,893876.15800000005,505263.125
1306 STANFORD DR,,12005659,1,FRJ,FRAUD ELECTRONIC COMPUTER WIRE,2012-07-24,2012-07-24,1200,2012-07-17,1201,31,893821.40300000005,504487.02600000001
1300 MEMORIAL DR,BLK,12005672,1,PRC,PROPERTY DAMAGED,2012-07-24,2012-07-24,0900,2012-07-24,1549,16,893634.74199999997,505003.36800000002
1535 LEVANTE AV,,12005679,1,SCE,SIMPLE HARASSMENT,2012-07-24,2012-07-24,1500,2012-07-24,1835,94,891627.89,501154.33500000002
1301 MEMORIAL DR,,12005727,1,ZOE,SUSPICIOUS INCIDENT,2012-07-26,2012-07-26,0830,2012-07-26,0955,7,893366.68200000003,505369.12400000001
1585 ALBENGA AV,,12005847,2,PRB,PROPERTY LOST,2012-07-30,2012-07-30,0800,2012-07-13,1630,107,891478.31499999994,502478.739
1585 ALBENGA AV,,12005847,1,ZOA,TRESPASS WARNING,2012-07-30,2012-07-30,0800,2012-07-13,1630,107,891478.31499999994,502478.739
1300 MEMORIAL DR,,12005948,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-08-03,2012-08-03,0000,2012-08-03,0000,16,893634.74199999997,505003.36800000002
1565 LIGURIA AV,303,12006055,1,PRA,PROPERTY FOUND IMPOUNDED,2012-08-07,2012-08-07,2140,2012-08-07,2220,106,891560.51199999999,502214.28499999997
1300 MEMORIAL DR,,12006063,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-08-08,2012-08-08,0000,2012-08-08,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12006088,1,SXE,SEXUAL INDECENT EXPOSURE,2012-08-09,2012-08-09,1500,2012-08-07,1500,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12006088,2,ZOA,TRESPASS WARNING,2012-08-09,2012-08-09,1500,2012-08-07,1500,16,893634.74199999997,505003.36800000002
5615 PAVIA ST,,12006103,1,FDB,FD VEHICLE VESSEL FIRE,2012-08-09,2012-08-09,1559,2012-08-09,1559,54,894485.30200000003,503768.17499999999
5615 PAVIA ST,,12006492,1,PRA,PROPERTY FOUND IMPOUNDED,2012-08-22,2012-08-22,1715,2012-08-22,1715,54,894485.30200000003,503768.17499999999
5050 BRUNSON DR,,12006515,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-08-23,2012-08-23,0000,2012-08-23,0000,20,894420.18700000003,505665.27899999998
1300 MEMORIAL DR,,12006546,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-08-24,2012-08-24,0000,2012-08-24,0000,16,893634.74199999997,505003.36800000002
1585 ALBENGA AV,309C,12006612,1,ZOD,INCIDENT REPORT,2012-08-27,2012-08-27,2345,2012-08-26,2346,107,891478.31499999994,502478.739
1306 STANFORD DR,,12006705,1,ZOA,TRESPASS WARNING,2012-08-29,2012-08-29,1827,2012-08-29,1827,31,893821.40300000005,504487.02600000001
1314 MILLER DR,,12006745,1,VEL,VEHICLE TRAFFIC CRASH,2012-08-31,2012-08-31,0000,2012-08-31,0000,33,893377.17200000002,504450.17200000002
1535 LEVANTE AV,,12006894,1,PRC,PROPERTY DAMAGED,2012-09-05,2012-09-05,1630,2012-09-05,0830,94,891627.89,501154.33500000002
1306 STANFORD DR,121,12006914,1,XOO,EXTORTION BLACKMAIL,2012-09-06,2012-09-06,1402,2012-09-06,1300,31,893821.40300000005,504487.02600000001
1300 MEMORIAL DR,,12006944,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-07,2012-09-07,0000,2012-09-07,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12007034,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-11,2012-09-11,0000,2012-09-11,0000,16,893634.74199999997,505003.36800000002
5050 BRUNSON DR,,12007111,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-13,2012-09-13,0000,2012-09-13,0000,20,894420.18700000003,505665.27899999998
1300 MEMORIAL DR,,12007120,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-13,2012-09-13,0000,2012-09-13,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12007123,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-13,2012-09-13,0000,2012-09-13,0000,16,893634.74199999997,505003.36800000002
1527 ALBENGA AV,406A,12007159,2,DIA,DISTURBANCE DOMESTIC,2012-09-14,2012-09-14,1415,2012-09-14,1415,110,891783.19900000002,502422.848
5050 BRUNSON DR,,12007208,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-17,2012-09-17,0000,2012-09-17,0000,20,894420.18700000003,505665.27899999998
1306 STANFORD DR,,12007212,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-17,2012-09-17,0000,2012-09-17,0000,31,893821.40300000005,504487.02600000001
1300 MEMORIAL DR,,12007254,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-18,2012-09-18,0000,2012-09-18,0000,16,893634.74199999997,505003.36800000002
1535 LEVANTE AV,,12007255,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-18,2012-09-18,0000,2012-09-18,0000,94,891627.89,501154.33500000002
1560 LIGURIA AV,203,12007292,1,DIA,DISTURBANCE DOMESTIC,2012-09-19,2012-09-19,1245,2012-09-19,1255,103,891566.97100000002,501944.41700000002
1560 LIGURIA AV,203,12007292,2,ZOA,TRESPASS WARNING,2012-09-19,2012-09-19,1245,2012-09-19,1255,103,891566.97100000002,501944.41700000002
1300 MEMORIAL DR,,12007337,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-21,2012-09-21,0000,2012-09-21,0000,16,893634.74199999997,505003.36800000002
1252 MEMORIAL DR,,12007340,1,PRB,PROPERTY LOST,2012-09-21,2012-09-21,1753,2012-09-14,2300,17,893876.15800000005,505263.125
5183 PONCE DE LEON BLVD,,12007351,1,VAB,VANDALISM TO VEHICLE,2012-09-21,2012-09-21,0200,2012-09-21,1315,49,895569.78700000001,504323.94
1301 STANFORD DR,,12007433,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-24,2012-09-24,0000,2012-09-24,0000,50,894666.745,504343.22399999999
5615 PAVIA ST,,12007460,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-25,2012-09-25,0000,2012-09-25,0000,54,894485.30200000003,503768.17499999999
1300 MEMORIAL DR,,12007501,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-26,2012-09-26,0000,2012-09-26,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12007557,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-09-28,2012-09-28,0000,2012-09-28,0000,16,893634.74199999997,505003.36800000002
1244 STANFORD DR,,12007570,1,PRB,PROPERTY LOST,2012-09-28,2012-09-28,1833,2012-09-28,1834,45,895022.70700000005,504471.212
1306 STANFORD DR,,12007584,2,PRA,PROPERTY FOUND IMPOUNDED,2012-09-29,2012-09-29,1340,2012-09-29,1345,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,,12007584,2,ZOM,INTOXICATED PERSON,2012-09-29,2012-09-29,1340,2012-09-29,1345,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,,12007584,1,ZOQ,ULEAD,2012-09-29,2012-09-29,1340,2012-09-29,1345,31,893821.40300000005,504487.02600000001
1245 DAUER DR,,12007596,1,FDD,FD SICK INJURED PERSON,2012-09-29,2012-09-29,2215,2012-09-29,2225,65,893424.071,502854.73300000001
1245 DAUER DR,,12008248,1,DCC,DISORDERLY INTOXICATION,2012-10-19,2012-10-19,2315,2012-10-19,2325,65,893424.071,502854.73300000001
5850 SAN AMARO DR,207,12009668,1,DIB,DISTURBANCE OTHER,2012-12-06,2012-12-06,1430,2012-12-06,1458,111,892024.495,502487.71799999999
1245 DAUER DR,,12008245,2,FDD,FD SICK INJURED PERSON,2012-10-19,2012-10-19,2226,2012-10-19,2227,65,893424.071,502854.73300000001
1245 DAUER DR,,12008253,2,FDD,FD SICK INJURED PERSON,2012-10-20,2012-10-20,0005,2012-10-20,0005,65,893424.071,502854.73300000001
1111 MEMORIAL DR,,12008954,1,FDD,FD SICK INJURED PERSON,2012-11-11,2012-11-11,2210,2012-11-11,2211,18,894105.66599999997,505505.27299999999
1244 STANFORD DR,,12009501,1,FDD,FD SICK INJURED PERSON,2012-11-30,2012-11-30,1315,2012-11-30,1315,45,895022.70700000005,504471.212
1111 MEMORIAL DR,110,12009692,2,FDD,FD SICK INJURED PERSON,2012-12-07,2012-12-07,1155,2012-12-07,1157,18,894105.66599999997,505505.27299999999
1527 ALBENGA AV,,12007796,1,FRL,FRAUD OTHER JURISDICTION,2012-10-06,2012-10-05,2130,2012-10-05,2230,110,891783.19900000002,502422.848
1300 MEMORIAL DR,,12009669,1,FRL,FRAUD OTHER JURISDICTION,2012-12-06,2012-12-06,1545,2012-12-06,1545,16,893634.74199999997,505003.36800000002
1245 DAUER DR,BLK,12007943,1,PRA,PROPERTY FOUND IMPOUNDED,2012-10-11,2012-10-11,1303,2012-10-11,1303,65,893424.071,502854.73300000001
1245 DAUER DR,,12008248,2,PRA,PROPERTY FOUND IMPOUNDED,2012-10-19,2012-10-19,2315,2012-10-19,2325,65,893424.071,502854.73300000001
1111 MEMORIAL DR,110,12009692,1,PRA,PROPERTY FOUND IMPOUNDED,2012-12-07,2012-12-07,1155,2012-12-07,1157,18,894105.66599999997,505505.27299999999
5030 BRUNSON DR,,12009972,2,PRA,PROPERTY FOUND IMPOUNDED,2012-12-17,2012-12-17,1512,2012-12-17,1512,19,894255.06599999999,505594.31900000002
1300 MEMORIAL DR,,12010029,1,PRA,PROPERTY FOUND IMPOUNDED,2012-12-19,2012-12-11,0830,2012-12-19,1352,16,893634.74199999997,505003.36800000002
1314 MILLER DR,,12010030,1,PRA,PROPERTY FOUND IMPOUNDED,2012-12-19,2012-12-19,1511,2012-12-19,1511,33,893377.17200000002,504450.17200000002
1306 STANFORD DR,,12007916,1,PRB,PROPERTY LOST,2012-10-10,2012-10-09,1700,2012-10-09,2200,31,893821.40300000005,504487.02600000001
1111 MEMORIAL DR,RM 115,12008140,1,PRB,PROPERTY LOST,2012-10-17,2012-10-16,1940,2012-10-17,0100,18,894105.66599999997,505505.27299999999
1245 DAUER DR,,12008347,1,PRB,PROPERTY LOST,2012-10-23,2012-10-19,2200,2012-10-20,0000,65,893424.071,502854.73300000001
1306 STANFORD DR,,12008751,1,PRB,PROPERTY LOST,2012-11-05,2012-11-05,1310,2012-11-05,1330,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,,12009036,1,PRB,PROPERTY LOST,2012-11-13,2012-11-13,1700,2012-11-13,1800,31,893821.40300000005,504487.02600000001
1300 MEMORIAL DR,,12009580,1,PRB,PROPERTY LOST,2012-12-03,2012-12-03,1930,2012-12-03,2315,16,893634.74199999997,505003.36800000002
1535 LEVANTE AV,101,12009592,1,PRB,PROPERTY LOST,2012-12-04,2012-11-15,1430,2012-11-19,0600,94,891627.89,501154.33500000002
1306 STANFORD DR,,12008371,1,PRC,PROPERTY DAMAGED,2012-10-24,2012-10-24,1155,2012-10-24,1155,31,893821.40300000005,504487.02600000001
5030 BRUNSON DR,,12008411,1,SCE,SIMPLE HARASSMENT,2012-10-25,2012-10-22,0958,2012-10-22,0958,19,894255.06599999999,505594.31900000002
1590 SCODELLA AV,,12008553,1,VAA,VANDALISM TO STRUCTURE,2012-10-29,2012-10-27,0600,2012-10-27,2359,102,891475.59199999995,501707.87099999998
1252 MEMORIAL DR,,12010207,1,VAA,VANDALISM TO STRUCTURE,2012-12-27,2012-12-27,1928,2012-12-27,1928,17,893876.15800000005,505263.125
1244 STANFORD DR,,12007972,1,VAB,VANDALISM TO VEHICLE,2012-10-12,2012-10-10,0730,2012-10-10,1730,45,895022.70700000005,504471.212
1300 MEMORIAL DR,,12007673,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-02,2012-10-02,0000,2012-10-02,0000,16,893634.74199999997,505003.36800000002
1550 BRESCIA AV,,12007759,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-05,2012-10-05,0000,2012-10-05,0000,97,891684.67799999996,501443.87400000001
1301 STANFORD DR,,12007905,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-10,2012-10-10,0000,2012-10-10,0000,50,894666.745,504343.22399999999
1300 MEMORIAL DR,,12007906,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-10,2012-10-10,0000,2012-10-10,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12008165,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-18,2012-10-18,0000,2012-10-18,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12008210,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-19,2012-10-19,0000,2012-10-19,0000,16,893634.74199999997,505003.36800000002
5615 PAVIA ST,,12008364,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-24,2012-10-24,0000,2012-10-24,0000,54,894485.30200000003,503768.17499999999
1300 MEMORIAL DR,,12008382,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-24,2012-10-24,0000,2012-10-24,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12008419,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-25,2012-10-25,0000,2012-10-25,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12008549,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-10-29,2012-10-29,0000,2012-10-29,0000,16,893634.74199999997,505003.36800000002
5200 BRUNSON DR,,12008634,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-11-01,2012-11-01,0000,2012-11-01,0000,24,894706.67700000003,505424.42
1300 MEMORIAL DR,,12008774,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-11-06,2012-11-06,0000,2012-11-06,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12009093,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-11-15,2012-11-15,0000,2012-11-15,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12009115,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-11-16,2012-11-16,0000,2012-11-16,0000,16,893634.74199999997,505003.36800000002
5050 BRUNSON DR,,12009227,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-11-20,2012-11-20,0000,2012-11-20,0000,20,894420.18700000003,505665.27899999998
1300 MEMORIAL DR,,12009459,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-11-29,2012-11-29,0000,2012-11-29,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12009664,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-12-06,2012-12-06,0000,2012-12-06,0000,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12009765,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-12-10,2012-12-10,0000,2012-12-10,0000,16,893634.74199999997,505003.36800000002
5200 UNIVERSITY DR,,12009776,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2012-12-10,2012-12-10,0000,2012-12-10,0000,26,894776.12800000003,505230.76899999997
1306 STANFORD DR,,12008018,1,VEL,VEHICLE TRAFFIC CRASH,2012-10-13,2012-10-13,0000,2012-10-13,0000,31,893821.40300000005,504487.02600000001
1111 MEMORIAL DR,,12008152,1,VEL,VEHICLE TRAFFIC CRASH,2012-10-17,2012-10-17,0000,2012-10-17,0000,18,894105.66599999997,505505.27299999999
1244 STANFORD DR,,12008869,1,VEL,VEHICLE TRAFFIC CRASH,2012-11-09,2012-11-09,0000,2012-11-09,0000,45,895022.70700000005,504471.212
1306 STANFORD DR,,12009584,1,VEL,VEHICLE TRAFFIC CRASH,2012-12-04,2012-12-04,0000,2012-12-04,0000,31,893821.40300000005,504487.02600000001
1301 STANFORD DR,,12009813,1,VEL,VEHICLE TRAFFIC CRASH,2012-12-11,2012-12-11,0000,2012-12-11,0000,50,894666.745,504343.22399999999
1245 DAUER DR,,12008248,2,XOM,OBSTRUCTION OF JUSTICE RESIST ARREST ESCAPE,2012-10-19,2012-10-19,2315,2012-10-19,2325,65,893424.071,502854.73300000001
1300 MEMORIAL DR,,12007911,1,ZOA,TRESPASS WARNING,2012-10-10,2012-10-10,1314,2012-10-10,1314,16,893634.74199999997,505003.36800000002
1245 DAUER DR,,12008604,1,ZOA,TRESPASS WARNING,2012-10-31,2012-10-31,1308,2012-10-31,1308,65,893424.071,502854.73300000001
1306 STANFORD DR,,12008706,1,ZOA,TRESPASS WARNING,2012-11-03,2012-11-03,1413,2012-11-03,1413,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,BLK,12009108,1,ZOA,TRESPASS WARNING,2012-11-16,2012-11-16,0652,2012-11-16,0652,31,893821.40300000005,504487.02600000001
1300 MEMORIAL DR,,12009642,1,ZOA,TRESPASS WARNING,2012-12-05,2012-12-05,1430,2012-12-05,1635,16,893634.74199999997,505003.36800000002
5030 BRUNSON DR,,12009972,1,ZOA,TRESPASS WARNING,2012-12-17,2012-12-17,1512,2012-12-17,1512,19,894255.06599999999,505594.31900000002
1252 MEMORIAL DR,158,12008632,1,ZOE,SUSPICIOUS INCIDENT,2012-11-01,2012-11-01,1110,2012-11-01,1110,17,893876.15800000005,505263.125
1301 MEMORIAL DR,RM 154,12009276,1,ZOE,SUSPICIOUS INCIDENT,2012-11-21,2012-11-20,1620,2012-11-20,1620,7,893366.68200000003,505369.12400000001
1525 ALBENGA AV,,12009310,1,ZOE,SUSPICIOUS INCIDENT,2012-11-22,2012-11-21,0900,2012-11-22,1200,109,891786.45900000003,502485.90500000003
1314 MILLER DR,,12010030,2,ZOE,SUSPICIOUS INCIDENT,2012-12-19,2012-12-19,1511,2012-12-19,1511,33,893377.17200000002,504450.17200000002
1245 DAUER DR,,12008245,1,ZOM,INTOXICATED PERSON,2012-10-19,2012-10-19,2226,2012-10-19,2227,65,893424.071,502854.73300000001
1245 DAUER DR,,12008253,1,ZOM,INTOXICATED PERSON,2012-10-20,2012-10-20,0005,2012-10-20,0005,65,893424.071,502854.73300000001
5030 BRUNSON DR,,13000129,1,ZOA,TRESPASS WARNING,2013-01-08,2013-01-08,0840,2013-01-08,0844,19,894255.06599999999,505594.31900000002
1306 STANFORD DR,,13000239,1,ZOD,INCIDENT REPORT,2013-01-11,2013-01-11,1712,2013-01-11,1722,31,893821.40300000005,504487.02600000001
5050 BRUNSON DR,,13000328,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-15,2013-01-15,1302,2013-01-15,1302,20,894420.18700000003,505665.27899999998
1300 MEMORIAL DR,,13000349,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-15,2013-01-15,2212,2013-01-15,2212,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,13000374,1,ZOA,TRESPASS WARNING,2013-01-16,2013-01-16,1545,2013-01-16,1550,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,13000374,2,ZOE,SUSPICIOUS INCIDENT,2013-01-16,2013-01-16,1545,2013-01-16,1550,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,13000423,1,PRB,PROPERTY LOST,2013-01-18,2013-01-17,1730,2013-01-17,1745,16,893634.74199999997,505003.36800000002
1585 ALBENGA AV,3111,13000546,1,PRB,PROPERTY LOST,2013-01-23,2013-01-21,2200,2013-01-22,0130,107,891478.31499999994,502478.739
1535 LEVANTE AV,,13000582,1,ZOA,TRESPASS WARNING,2013-01-24,2013-01-24,1301,2013-01-24,1304,94,891627.89,501154.33500000002
6200 SAN AMARO DR,,13000599,1,ZOB,WARRANT ARREST,2013-01-25,2013-01-24,2230,2013-01-24,2235,96,892059.28200000001,501423.57299999997
1306 STANFORD DR,,13000624,1,ZOA,TRESPASS WARNING,2013-01-25,2013-01-25,1511,2013-01-25,1511,31,893821.40300000005,504487.02600000001
1300 MEMORIAL DR,,13000627,1,PRB,PROPERTY LOST,2013-01-25,2013-01-25,1500,2013-01-25,1600,16,893634.74199999997,505003.36800000002
6200 SAN AMARO DR,,13000685,2,ASA,ASSIST LAW AGENCY,2013-01-28,2013-01-28,0931,2013-01-28,0934,96,892059.28200000001,501423.57299999997
6200 SAN AMARO DR,,13000685,1,DIA,DISTURBANCE DOMESTIC,2013-01-28,2013-01-28,0931,2013-01-28,0934,96,892059.28200000001,501423.57299999997
6200 SAN AMARO DR,,13000685,2,ZOA,TRESPASS WARNING,2013-01-28,2013-01-28,0931,2013-01-28,0934,96,892059.28200000001,501423.57299999997
1111 MEMORIAL DR,213,13000710,1,PRB,PROPERTY LOST,2013-01-28,2013-01-28,1300,2013-01-28,1400,18,894105.66599999997,505505.27299999999
1306 STANFORD DR,,13000716,1,ZOA,TRESPASS WARNING,2013-01-29,2013-01-29,0227,2013-01-29,0227,31,893821.40300000005,504487.02600000001
1314 MILLER DR,,13000774,1,ZOE,SUSPICIOUS INCIDENT,2013-01-31,2013-01-30,2200,2013-01-31,0823,33,893377.17200000002,504450.17200000002
1245 DAUER DR,,13000778,1,THC,THEFT FROM MOTOR VEHICLE,2013-01-31,2013-01-31,0920,2013-01-31,1129,65,893424.071,502854.73300000001
1306 STANFORD DR,,13000915,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-04,2013-02-04,1732,2013-02-04,1732,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,,13000915,2,ZOA,TRESPASS WARNING,2013-02-04,2013-02-04,1732,2013-02-04,1732,31,893821.40300000005,504487.02600000001
5050 BRUNSON DR,107,13000962,1,PRB,PROPERTY LOST,2013-02-06,2013-01-31,1245,2013-01-31,1300,20,894420.18700000003,505665.27899999998
5202 UNIVERSITY DR,212,13000967,1,ZOE,SUSPICIOUS INCIDENT,2013-02-06,2013-01-23,1552,2013-02-06,1455,27,894455.40899999999,504947.43699999998
1252 MEMORIAL DR,,13001008,1,SXG,SEXUAL VOYEURISM,2013-02-07,2013-02-07,0835,2013-02-07,0836,17,893876.15800000005,505263.125
1252 MEMORIAL DR,,13001008,2,ZOA,TRESPASS WARNING,2013-02-07,2013-02-07,0835,2013-02-07,0836,17,893876.15800000005,505263.125
6200 SAN AMARO DR,,13001014,1,VEL,VEHICLE TRAFFIC CRASH,2013-02-07,2013-02-07,1714,2013-02-07,1714,96,892059.28200000001,501423.57299999997
1535 LEVANTE AV,288,13001022,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-08,2013-01-31,2100,2013-02-06,1800,94,891627.89,501154.33500000002
1300 MEMORIAL DR,,13001093,1,ZOA,TRESPASS WARNING,2013-02-11,2013-02-11,0735,2013-02-11,0739,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,1 FLOOR,13001203,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-14,2013-02-13,1850,2013-02-13,1930,16,893634.74199999997,505003.36800000002
1301 MEMORIAL DR,103,13001209,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-14,2013-02-14,1556,2013-02-14,1556,7,893366.68200000003,505369.12400000001
5615 PAVIA ST,,13001320,1,VEL,VEHICLE TRAFFIC CRASH,2013-02-19,2013-02-19,1027,2013-02-19,1027,54,894485.30200000003,503768.17499999999
1312 MILLER DR,,13001342,1,FDD,FD SICK INJURED PERSON,2013-02-19,2013-02-19,1957,2013-02-19,1957,34,893200.60100000002,504423.66399999999
5615 PAVIA ST,,13001437,1,VEL,VEHICLE TRAFFIC CRASH,2013-02-23,2013-02-23,0736,2013-02-23,0736,54,894485.30200000003,503768.17499999999
1535 LEVANTE AV,,13001536,2,ASA,ASSIST LAW AGENCY,2013-02-27,2013-02-27,0850,2013-02-27,0850,94,891627.89,501154.33500000002
1535 LEVANTE AV,,13001536,1,PRA,PROPERTY FOUND IMPOUNDED,2013-02-27,2013-02-27,0850,2013-02-27,0850,94,891627.89,501154.33500000002
1300 MEMORIAL DR,,13001625,1,THK,THEFT OTHER,2013-03-01,2013-03-01,2145,2013-03-01,2155,16,893634.74199999997,505003.36800000002
1314 MILLER DR,,13001647,1,FDD,FD SICK INJURED PERSON,2013-03-02,2013-03-02,1918,2013-03-02,1918,33,893377.17200000002,504450.17200000002
1306 STANFORD DR,,13001705,1,PRB,PROPERTY LOST,2013-03-04,2013-03-04,1130,2013-03-04,1530,31,893821.40300000005,504487.02600000001
5030 BRUNSON DR,,13001889,1,VEL,VEHICLE TRAFFIC CRASH,2013-03-11,2013-03-11,1712,2013-03-11,1712,19,894255.06599999999,505594.31900000002
1306 STANFORD DR,,13001914,1,PRA,PROPERTY FOUND IMPOUNDED,2013-03-12,2013-03-12,1130,2013-03-12,1130,31,893821.40300000005,504487.02600000001
5050 BRUNSON DR,LOT2 109,13002012,1,THC,THEFT FROM MOTOR VEHICLE,2013-03-15,2013-03-15,0850,2013-03-15,1450,20,894420.18700000003,505665.27899999998
1300 MEMORIAL DR,,13002130,1,FRE,FRAUD BY IDENTITY THEFT IMPERSONATION,2013-03-20,2013-03-20,0815,2013-03-20,0815,16,893634.74199999997,505003.36800000002
1527 ALBENGA AV,,13002149,1,FDD,FD SICK INJURED PERSON,2013-03-20,2013-03-20,2200,2013-03-20,2210,110,891783.19900000002,502422.848
1525 ALBENGA AV,,13002160,1,FDD,FD SICK INJURED PERSON,2013-03-21,2013-03-20,2050,2013-03-20,2050,109,891786.45900000003,502485.90500000003
1575 LIGURIA AV,,13002189,1,VAA,VANDALISM TO STRUCTURE,2013-03-22,2013-03-22,1200,2013-03-22,1200,105,891500.13199999998,502206.99300000002
1306 STANFORD DR,,13002190,1,PRB,PROPERTY LOST,2013-03-22,2013-03-21,0130,2013-03-21,1500,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,,13002209,2,FDD,FD SICK INJURED PERSON,2013-03-22,2013-03-22,2100,2013-03-22,2110,31,893821.40300000005,504487.02600000001
1306 STANFORD DR,,13002209,1,VAC,VANDALISM TO PROPERTY,2013-03-22,2013-03-22,2100,2013-03-22,2110,31,893821.40300000005,504487.02600000001
1525 ALBENGA AV,,13002276,1,THC,THEFT FROM MOTOR VEHICLE,2013-03-25,2013-03-23,1200,2013-03-25,1800,109,891786.45900000003,502485.90500000003
